global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_role,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_used
5,3,optimized,,0,0.045212050078171355,0.045212050078171355,MZI11_arm0,current_layer,74,11,0,3.809,3.809,0.058009548931448524,False,7,0.1
5,3,optimized,,0,0.045212050078171355,0.045212050078171355,MZI11_arm1,current_layer,70,11,1,5.5,5.5,-0.06678937890475388,False,7,0.1
5,3,optimized,,0,0.045212050078171355,0.04377726778037245,MZI5_arm0,previous_layer_compensation,11,5,0,3.482,3.510246991091211,-0.2824699109121081,True,1,0.1
5,3,optimized,,0,0.04377726778037245,0.0381147649253373,MZI5_arm1,previous_layer_compensation,7,5,1,3.936,3.916151311253165,0.19848688746834567,True,1,0.1
5,3,optimized,,0,0.0381147649253373,0.03788308915269917,MZI6_arm0,previous_layer_compensation,12,6,0,3.191,3.191417903201493,-0.06686451223894511,True,5,0.00625
5,3,optimized,,0,0.03788308915269917,0.03788308915269917,MZI6_arm1,previous_layer_compensation,8,6,1,3.531,3.531,0.04765148469248553,False,7,0.1
5,3,optimized,,1,0.04027495841857927,0.03661518572074212,MZI10_arm0,current_layer,75,10,0,5.5,5.4869000376267145,0.13099962373285085,True,1,0.1
5,3,optimized,,1,0.03661518572074212,0.036131305355065424,MZI10_arm1,current_layer,71,10,1,4.221,4.236525270593058,-0.15525270593057858,True,1,0.1
5,3,optimized,,1,0.036131305355065424,0.035507403910231994,MZI9_arm0,current_layer,76,9,0,5.5,5.495061299773682,0.04938700226318171,True,1,0.1
5,3,optimized,,1,0.035507403910231994,0.03449875203447093,MZI11_arm1,current_layer,70,11,1,5.5,5.5,-0.0900690014623647,True,1,0.1
5,3,optimized,,1,0.03449875203447093,0.03449875203447093,MZI11_arm0,current_layer,74,11,0,3.809,3.809,0.026723923743477544,False,7,0.1
5,3,optimized,,1,0.03449875203447093,0.034497950701152545,MZI9_arm1,current_layer,72,9,1,5.5,5.5,-0.047510865529936844,True,2,0.05
5,3,optimized,,1,0.034497950701152545,0.03416590970493638,MZI5_arm0,previous_layer_compensation,11,5,0,3.51,3.5244885025607116,-0.14488502560711575,True,1,0.1
5,3,optimized,,1,0.03416590970493638,0.03238066676728422,MZI5_arm1,previous_layer_compensation,7,5,1,3.916,3.9027963724692913,0.13203627530708686,True,1,0.1
5,3,optimized,,1,0.03238066676728422,0.03222720148132001,MZI6_arm0,previous_layer_compensation,12,6,0,3.191,3.191395808049235,-0.06332928787762324,True,5,0.00625
5,3,optimized,,1,0.03222720148132001,0.031555524833453336,MZI6_arm1,previous_layer_compensation,8,6,1,3.531,3.5268318488738046,0.04168151126195705,True,1,0.1
5,3,optimized,,2,0.03229929621189683,0.030288833928898223,MZI10_arm1,current_layer,71,10,1,4.237,4.251930704126228,-0.14930704126228392,True,1,0.1
5,3,optimized,,2,0.030288833928898223,0.026939499917553646,MZI10_arm0,current_layer,75,10,0,5.487,5.469292027791529,0.17707972208470485,True,1,0.1
5,3,optimized,,2,0.026939499917553646,0.026451922532704546,MZI11_arm1,current_layer,70,11,1,5.5,5.5,-0.08472593047911631,True,1,0.1
5,3,optimized,,2,0.026451922532704546,0.02610699168240682,MZI9_arm0,current_layer,76,9,0,5.495,5.4947034490619435,0.023724075044534255,True,4,0.0125
5,3,optimized,,2,0.02610699168240682,0.02610699168240682,MZI9_arm1,current_layer,72,9,1,5.5,5.5,-0.04658374228054345,False,7,0.1
5,3,optimized,,2,0.02610699168240682,0.02610699168240682,MZI11_arm0,current_layer,74,11,0,3.809,3.809,0.039733928848749135,False,7,0.1
5,3,optimized,,2,0.02610699168240682,0.02610699168240682,MZI5_arm0,previous_layer_compensation,11,5,0,3.524,3.524,-0.08715895647280378,False,7,0.1
5,3,optimized,,2,0.02610699168240682,0.02587981016634909,MZI5_arm1,previous_layer_compensation,7,5,1,3.903,3.8931482002010656,0.0985179979893453,True,1,0.1
5,3,optimized,,2,0.02587981016634909,0.02554274383259795,MZI6_arm0,previous_layer_compensation,12,6,0,3.191,3.195586159526417,-0.0458615952641728,True,1,0.1
5,3,optimized,,2,0.02554274383259795,0.025490308668209706,MZI6_arm1,previous_layer_compensation,8,6,1,3.527,3.5230606617993847,0.03939338200615296,True,1,0.1
5,3,optimized,,3,0.02559723185275619,0.022758613088341078,MZI10_arm0,current_layer,75,10,0,5.469,5.450595296809274,0.18404703190726507,True,1,0.1
5,3,optimized,,3,0.022758613088341078,0.02109818739920292,MZI10_arm1,current_layer,71,10,1,4.252,4.264733390178001,-0.12733390178000803,True,1,0.1
5,3,optimized,,3,0.02109818739920292,0.02101245322480994,MZI11_arm1,current_layer,70,11,1,5.5,5.497363324582725,1.6874722670557742,True,7,0.0015625
5,3,optimized,,3,0.02101245322480994,0.02101245322480994,MZI9_arm1,current_layer,72,9,1,5.5,5.5,-0.024687345068022573,False,7,0.1
5,3,optimized,,3,0.02101245322480994,0.02101245322480994,MZI11_arm0,current_layer,74,11,0,3.809,3.809,0.03435672793871194,False,7,0.1
5,3,optimized,,3,0.02101245322480994,0.02101245322480994,MZI9_arm0,current_layer,76,9,0,5.495,5.495,0.03110814880195625,False,7,0.1
5,3,optimized,,3,0.02101245322480994,0.02073350814768223,MZI5_arm1,previous_layer_compensation,7,5,1,3.893,3.883827503269932,0.09172496730067747,True,1,0.1
5,3,optimized,,3,0.02073350814768223,0.02057736466258367,MZI5_arm0,previous_layer_compensation,11,5,0,3.524,3.5308182419538157,-0.06818241953815611,True,1,0.1
5,3,optimized,,3,0.02057736466258367,0.020083259373736402,MZI6_arm0,previous_layer_compensation,12,6,0,3.196,3.201785846554467,-0.05785846554466861,True,1,0.1
5,3,optimized,,3,0.020083259373736402,0.019300155884697422,MZI6_arm1,previous_layer_compensation,8,6,1,3.523,3.515772959999817,0.07227040000183009,True,1,0.1
5,3,optimized,,4,0.018848457106931085,0.018848457106931085,MZI11_arm1,current_layer,70,11,1,5.497,5.497,-0.11886049211358105,False,7,0.1
5,3,optimized,,4,0.018848457106931085,0.018008154244251028,MZI10_arm0,current_layer,75,10,0,5.451,5.436579366509831,0.14420633490167883,True,1,0.1
5,3,optimized,,4,0.018008154244251028,0.01730551426405207,MZI10_arm1,current_layer,71,10,1,4.265,4.273475484093182,-0.08475484093181886,True,1,0.1
5,3,optimized,,4,0.01730551426405207,0.016933406599890198,MZI11_arm0,current_layer,74,11,0,3.809,3.8049530927623665,0.040469072376337185,True,1,0.1
5,3,optimized,,4,0.016933406599890198,0.016586524290955685,MZI9_arm0,current_layer,76,9,0,5.495,5.494457359073721,0.021705637051175248,True,3,0.025
5,3,optimized,,4,0.016586524290955685,0.016586524290955685,MZI9_arm1,current_layer,72,9,1,5.5,5.5,-0.023478717316462325,False,7,0.1
5,3,optimized,,4,0.016586524290955685,0.016586524290955685,MZI5_arm1,previous_layer_compensation,7,5,1,3.884,3.884,0.06147993503028878,False,7,0.1
