switch_mzi,port,feature_coefficient,upload_voltage,target_leak_power,p_on_leak,p_off_leak,scan_path
1,43,0.35000000000000003,3.819,153.95184438220002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.36,3.812,151.59690079312003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.37,3.805,149.24195720404003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.38,3.798,146.88701361496004,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.39,3.791,144.53207002588005,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.4,3.784,142.17712643680002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.41000000000000003,3.777,139.82218284772,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.42,3.77,137.46723925864003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.43,3.763,135.11229566956,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.44,3.756,132.75735208048002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.45,3.749,130.40240849140002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.46,3.743,128.04746490232003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.47000000000000003,3.736,125.69252131324002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.48,3.729,123.33757772416003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.49,3.722,120.98263413508003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.5,3.715,118.62769054600003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.51,3.708,116.27274695692002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.52,3.701,113.91780336784002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.53,3.694,111.56285977876001,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.54,3.687,109.20791618968002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.55,3.679,106.85297260060003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.56,3.672,104.49802901152,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.5700000000000001,3.665,102.14308542244001,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.58,3.657,99.78814183336004,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.59,3.65,97.43319824428002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.6,3.642,95.07825465520003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.61,3.635,92.72331106612003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.62,3.628,90.36836747704001,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.63,3.62,88.01342388796002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.64,3.613,85.65848029888002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.65,3.605,83.30353670980003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.66,3.598,80.94859312072,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.67,3.589,78.59364953164001,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.68,3.581,76.23870594256002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.6900000000000001,3.572,73.88376235348,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.7000000000000001,3.564,71.5288187644,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.71,3.555,69.17387517532003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.72,3.547,66.81893158624001,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.73,3.538,64.46398799716002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.74,3.529,62.109044408080024,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.75,3.521,59.75410081900003,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.76,3.512,57.39915722992001,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.77,3.504,55.04421364084001,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.78,3.494,52.68927005176002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.79,3.483,50.334326462679996,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.8,3.473,47.9793828736,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.81,3.462,45.62443928452001,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.8200000000000001,3.451,43.269495695439986,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.8300000000000001,3.441,40.91455210635999,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.84,3.43,38.559608517280026,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.85,3.419,36.2046649282,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.86,3.409,33.84972133912001,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.87,3.397,31.494777750040015,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.88,3.383,29.13983416096002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.89,3.368,26.78489057188,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.9,3.354,24.429946982800004,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.91,3.339,22.07500339372001,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.92,3.325,19.720059804639988,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.93,3.311,17.365116215559993,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.9400000000000001,3.294,15.01017262648,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.9500000000000001,3.271,12.655229037400005,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.96,3.249,10.300285448320011,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.97,3.226,7.945341859240017,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.98,3.203,5.590398270160023,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,0.99,3.158,3.2354546810800002,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
1,43,1.0,3.109,0.8805110920000061,0.8805110919999946,236.37487000000004,Scandata-backup-04\1Col\power_data\43.txt
2,45,0.0,4.261,224.10870599999998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.01,4.166,221.8780099183,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.02,4.072,219.64731383659998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.03,3.997,217.4166177549,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.04,3.987,215.18592167319997,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.05,3.976,212.95522559149998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.06,3.965,210.7245295098,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.07,3.955,208.49383342809998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.08,3.944,206.2631373464,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.09,3.933,204.0324412647,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.1,3.923,201.80174518299998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.11,3.912,199.5710491013,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.12,3.901,197.3403530196,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.13,3.893,195.10965693789998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.14,3.884,192.8789608562,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.15,3.876,190.64826477449998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.16,3.868,188.4175686928,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.17,3.859,186.1868726111,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.18,3.851,183.95617652939998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.19,3.843,181.7254804477,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.2,3.835,179.49478436599998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.21,3.826,177.2640882843,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.22,3.818,175.0333922026,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.23,3.81,172.80269612089998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.24,3.801,170.5720000392,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.25,3.794,168.34130395749997,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.26,3.787,166.11060787579999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.27,3.779,163.8799117941,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.28,3.772,161.64921571239998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.29,3.765,159.4185196307,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.3,3.757,157.18782354899997,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.31,3.75,154.95712746729998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.32,3.743,152.7264313856,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.33,3.735,150.4957353039,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.34,3.728,148.2650392222,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.35000000000000003,3.721,146.03434314049997,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.36,3.713,143.80364705879998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.37,3.706,141.5729509771,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.38,3.699,139.3422548954,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.39,3.691,137.1115588137,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.4,3.684,134.88086273199997,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.41000000000000003,3.677,132.65016665029998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.42,3.669,130.4194705686,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.43,3.662,128.1887744869,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.44,3.655,125.9580784052,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.45,3.647,123.7273823235,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.46,3.64,121.49668624179999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.47000000000000003,3.633,119.26599016009999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.48,3.625,117.0352940784,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.49,3.618,114.8045979967,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.5,3.611,112.573901915,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.51,3.604,110.34320583329999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.52,3.596,108.11250975159999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.53,3.588,105.88181366989998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.54,3.581,103.65111758819998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.55,3.573,101.42042150649999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.56,3.565,99.18972542479999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.5700000000000001,3.557,96.95902934309998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.58,3.55,94.7283332614,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.59,3.542,92.4976371797,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.6,3.534,90.26694109799999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.61,3.526,88.0362450163,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.62,3.519,85.80554893459998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.63,3.511,83.5748528529,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.64,3.503,81.3441567712,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.65,3.495,79.11346068949999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.66,3.486,76.8827646078,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.67,3.478,74.65206852609998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.68,3.469,72.42137244439999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.6900000000000001,3.46,70.19067636269997,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.7000000000000001,3.452,67.95998028099999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.71,3.443,65.7292841993,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.72,3.434,63.49858811760001,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.73,3.425,61.26789203589999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.74,3.417,59.0371959542,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.75,3.408,56.80649987250001,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.76,3.399,54.575803790799995,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.77,3.389,52.345107709100006,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.78,3.378,50.11441162739999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.79,3.368,47.8837155457,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.8,3.357,45.65301946399998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.81,3.347,43.42232338229999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.8200000000000001,3.336,41.191627300599976,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.8300000000000001,3.326,38.96093121889999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.84,3.315,36.7302351372,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.85,3.305,34.49953905550001,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.86,3.292,32.26884297379999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.87,3.279,30.038146892100002,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.88,3.265,27.807450810400013,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.89,3.251,25.576754728699996,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.9,3.237,23.346058647000007,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.91,3.224,21.11536256529999,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.92,3.21,18.8846664836,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.93,3.195,16.653970401899983,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.9400000000000001,3.174,14.423274320199994,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.9500000000000001,3.154,12.192578238499976,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.96,3.134,9.961882156800016,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.97,3.114,7.731186075099998,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.98,3.086,5.500489993400009,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,0.99,3.046,3.269793911699992,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
2,45,1.0,3.005,1.0390978300000029,1.039097829999994,224.10870599999998,Scandata-backup-04\1Col\power_data\45.txt
3,41,0.0,4.164,201.92496400000002,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.01,4.115,199.91198371237002,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.02,4.066,197.89900342474002,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.03,4.016,195.88602313711002,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.04,3.967,193.87304284948002,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.05,3.918,191.86006256185001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.06,3.893,189.84708227422,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.07,3.882,187.83410198659,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.08,3.871,185.82112169896,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.09,3.86,183.80814141133,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.1,3.849,181.7951611237,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.11,3.838,179.78218083607,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.12,3.827,177.76920054844,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.13,3.816,175.75622026081,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.14,3.806,173.74323997318,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.15,3.796,171.73025968555,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.16,3.787,169.71727939792,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.17,3.778,167.70429911029,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.18,3.769,165.69131882266,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.19,3.76,163.67833853503,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.2,3.751,161.6653582474,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.21,3.743,159.65237795977,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.22,3.734,157.63939767214,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.23,3.725,155.62641738451,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.24,3.716,153.61343709688,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.25,3.707,151.60045680925,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.26,3.699,149.58747652162,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.27,3.691,147.57449623399,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.28,3.683,145.56151594636,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.29,3.675,143.54853565873003,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.3,3.667,141.53555537110003,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.31,3.66,139.52257508347,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.32,3.652,137.50959479584003,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.33,3.644,135.49661450821,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.34,3.636,133.48363422058,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.35000000000000003,3.629,131.47065393295,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.36,3.621,129.45767364532003,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.37,3.613,127.44469335769001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.38,3.605,125.43171307006001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.39,3.598,123.41873278243001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.4,3.59,121.4057524948,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.41000000000000003,3.583,119.39277220717,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.42,3.575,117.37979191954001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.43,3.567,115.36681163191001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.44,3.56,113.35383134428001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.45,3.552,111.34085105665001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.46,3.545,109.32787076902001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.47000000000000003,3.537,107.31489048139001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.48,3.529,105.30191019376001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.49,3.522,103.28892990613001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.5,3.514,101.27594961850001,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.51,3.507,99.26296933087,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.52,3.499,97.24998904324,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.53,3.491,95.23700875561,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.54,3.483,93.22402846798,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.55,3.475,91.21104818034999,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.56,3.467,89.19806789271999,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.5700000000000001,3.459,87.18508760508999,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.58,3.451,85.17210731746002,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.59,3.443,83.15912702983002,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.6,3.435,81.14614674220002,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.61,3.427,79.13316645457,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.62,3.419,77.12018616694,0.6269352370000004,201.92496400000002,Scandata-backup-04\1Col\power_data\41.txt
