sample_index,feature_csv_0,feature_csv_1,feature_csv_2,feature_csv_3,feature_csv_4,feature_csv_5,feature_csv_6,feature_csv_7,measured_output_power_0,measured_output_power_1,measured_output_power_2,measured_output_power_3,measured_output_power_4,measured_output_power_5,measured_output_power_6,measured_output_power_7,expected_output_power_from_csv_0,expected_output_power_from_csv_1,expected_output_power_from_csv_2,expected_output_power_from_csv_3,expected_output_power_from_csv_4,expected_output_power_from_csv_5,expected_output_power_from_csv_6,expected_output_power_from_csv_7,estimated_feature_diag_0,feature_error_diag_0,estimated_feature_diag_1,feature_error_diag_1,estimated_feature_diag_2,feature_error_diag_2,estimated_feature_diag_3,feature_error_diag_3,estimated_feature_diag_4,feature_error_diag_4,estimated_feature_diag_5,feature_error_diag_5,estimated_feature_diag_6,feature_error_diag_6,estimated_feature_diag_7,feature_error_diag_7,estimated_feature_lstsq_0,feature_error_lstsq_0,estimated_feature_lstsq_1,feature_error_lstsq_1,estimated_feature_lstsq_2,feature_error_lstsq_2,estimated_feature_lstsq_3,feature_error_lstsq_3,estimated_feature_lstsq_4,feature_error_lstsq_4,estimated_feature_lstsq_5,feature_error_lstsq_5,estimated_feature_lstsq_6,feature_error_lstsq_6,estimated_feature_lstsq_7,feature_error_lstsq_7,fitted_output_power_lstsq_0,fitted_output_power_lstsq_1,fitted_output_power_lstsq_2,fitted_output_power_lstsq_3,fitted_output_power_lstsq_4,fitted_output_power_lstsq_5,fitted_output_power_lstsq_6,fitted_output_power_lstsq_7,feature_mae_diag,feature_max_abs_error_diag,feature_mae_lstsq,feature_max_abs_error_lstsq,output_power_mae_vs_csv_expected,output_power_max_abs_error_vs_csv_expected
411,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,2.38943e-07,9.273575e-07,1.599242e-06,9.977019e-05,1.598603e-06,5.864755e-07,7.364605e-07,8.480509e-07,0.0,0.0,0.0,0.00010588235294117646,0.0,0.0,0.0,0.0,0.001991191666666667,0.001991191666666667,0.007727979166666668,0.007727979166666668,0.013327016666666667,0.013327016666666667,0.8314182500000001,-0.050934691176470426,0.013321691666666666,0.013321691666666666,0.004887295833333334,0.004887295833333334,0.006137170833333334,0.006137170833333334,0.007067090833333334,0.007067090833333334,0.001991191666666667,0.001991191666666667,0.007727979166666667,0.007727979166666667,0.013327016666666667,0.013327016666666667,0.83141825,-0.05093469117647054,0.013321691666666666,0.013321691666666666,0.004887295833333334,0.004887295833333334,0.006137170833333334,0.006137170833333334,0.007067090833333334,0.007067090833333334,2.38943e-07,9.273574999999999e-07,1.599242e-06,9.977018999999999e-05,1.598603e-06,5.864755e-07,7.364605e-07,8.480509e-07,0.013174265980392137,0.050934691176470426,0.01317426598039215,0.05093469117647054,1.5809119176470575e-06,6.11216294117646e-06
412,0.0,0.0,0.0,0.0,0.1568627450980392,0.0,0.0,0.0,2.78847e-07,6.907989e-07,1.428573e-06,3.436559e-07,1.487915e-05,7.612724e-07,7.853163e-07,7.361152e-07,0.0,0.0,0.0,0.0,1.8823529411764704e-05,0.0,0.0,0.0,0.0023237250000000004,0.0023237250000000004,0.005756657500000001,0.005756657500000001,0.011904775000000001,0.011904775000000001,0.002863799166666667,0.002863799166666667,0.12399291666666667,-0.03286982843137254,0.006343936666666667,0.006343936666666667,0.006544302500000001,0.006544302500000001,0.006134293333333334,0.006134293333333334,0.0023237250000000004,0.0023237250000000004,0.005756657500000001,0.005756657500000001,0.011904775000000001,0.011904775000000001,0.002863799166666667,0.002863799166666667,0.12399291666666667,-0.03286982843137254,0.006343936666666667,0.006343936666666667,0.0065443025,0.0065443025,0.006134293333333334,0.006134293333333334,2.78847e-07,6.907989e-07,1.428573e-06,3.436559e-07,1.487915e-05,7.612724e-07,7.853162999999999e-07,7.361152e-07,0.0093426646997549,0.03286982843137254,0.0093426646997549,0.03286982843137254,1.121119763970588e-06,3.9443794117647046e-06
413,0.0,0.0,0.0,0.1568627450980392,0.0,0.0,0.0,0.0,2.422977e-07,7.814937e-07,2.91007e-07,1.607642e-05,4.864581e-07,5.608154e-07,7.341516e-07,7.826726e-07,0.0,0.0,0.0,1.8823529411764704e-05,0.0,0.0,0.0,0.0,0.0020191475000000004,0.0020191475000000004,0.0065124475,0.0065124475,0.0024250583333333335,0.0024250583333333335,0.13397016666666667,-0.022892578431372546,0.0040538175,0.0040538175,0.004673461666666667,0.004673461666666667,0.006117930000000001,0.006117930000000001,0.006522271666666667,0.006522271666666667,0.0020191475000000004,0.0020191475000000004,0.0065124475,0.0065124475,0.0024250583333333335,0.0024250583333333335,0.13397016666666667,-0.022892578431372546,0.0040538175,0.0040538175,0.004673461666666667,0.004673461666666667,0.006117930000000001,0.006117930000000001,0.006522271666666667,0.006522271666666667,2.422977e-07,7.814937e-07,2.91007e-07,1.607642e-05,4.864581e-07,5.608154e-07,7.341516e-07,7.826726e-07,0.006902089074754901,0.022892578431372546,0.006902089074754902,0.022892578431372546,8.282506889705882e-07,2.7471094117647054e-06
414,0.0,0.0,0.388235294117647,0.0,0.0,0.0,0.0,0.0,3.087412e-07,6.606381e-07,3.933186e-05,4.615871e-06,2.661739e-07,5.665008e-07,7.967151e-07,7.343502e-07,0.0,0.0,4.658823529411764e-05,0.0,0.0,0.0,0.0,0.0,0.0025728433333333336,0.0025728433333333336,0.005505317500000001,0.005505317500000001,0.32776550000000004,-0.06046979411764697,0.03846559166666667,0.03846559166666667,0.002218115833333334,0.002218115833333334,0.0047208400000000005,0.0047208400000000005,0.0066392925,0.0066392925,0.006119585,0.006119585,0.0025728433333333336,0.0025728433333333336,0.005505317500000001,0.005505317500000001,0.32776550000000004,-0.06046979411764697,0.03846559166666667,0.03846559166666667,0.002218115833333334,0.002218115833333334,0.0047208400000000005,0.0047208400000000005,0.0066392925,0.0066392925,0.006119585,0.006119585,3.087412e-07,6.606381e-07,3.933186e-05,4.615871e-06,2.661739e-07,5.665008e-07,7.967151e-07,7.343502e-07,0.01583892249387254,0.06046979411764697,0.015838922493872542,0.06046979411764697,1.9006706992647052e-06,7.256375294117641e-06
415,0.0,0.0,0.0,0.0,0.6117647058823529,0.0,0.0,0.0,3.15004e-07,6.884344e-07,1.532413e-06,1.086051e-06,6.845035e-05,9.250138e-07,8.640728e-07,7.240403e-07,0.0,0.0,0.0,0.0,7.341176470588234e-05,0.0,0.0,0.0,0.0026250333333333337,0.0026250333333333337,0.0057369533333333335,0.0057369533333333335,0.012770108333333335,0.012770108333333335,0.009050425,0.009050425,0.5704195833333333,-0.041345122549019564,0.007708448333333334,0.007708448333333334,0.007200606666666667,0.007200606666666667,0.006033669166666668,0.006033669166666668,0.0026250333333333337,0.0026250333333333337,0.0057369533333333335,0.0057369533333333335,0.012770108333333335,0.012770108333333335,0.009050425,0.009050425,0.5704195833333333,-0.041345122549019564,0.007708448333333334,0.007708448333333334,0.007200606666666667,0.007200606666666667,0.006033669166666668,0.006033669166666668,3.15004e-07,6.884344e-07,1.532413e-06,1.086051e-06,6.845035e-05,9.250138e-07,8.640728e-07,7.240403e-07,0.011558795839460779,0.041345122549019564,0.01155879583946078,0.041345122549019564,1.3870555007352927e-06,4.9614147058823414e-06
416,0.0,0.388235294117647,0.0,0.0,0.0,0.0,0.0,0.0,2.58859e-06,4.029836e-05,1.779202e-06,1.430419e-07,1.219419e-07,6.166259e-07,7.252224e-07,7.998066e-07,0.0,4.658823529411764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.021571583333333335,0.021571583333333335,0.3358196666666667,-0.05241562745098033,0.014826683333333335,0.014826683333333335,0.0011920158333333334,0.0011920158333333334,0.0010161825000000002,0.0010161825000000002,0.005138549166666667,0.005138549166666667,0.00604352,0.00604352,0.0066650550000000005,0.0066650550000000005,0.021571583333333335,0.021571583333333335,0.3358196666666667,-0.05241562745098033,0.014826683333333335,0.014826683333333335,0.0011920158333333334,0.0011920158333333334,0.0010161825000000002,0.0010161825000000002,0.005138549166666667,0.005138549166666667,0.00604352,0.00604352,0.0066650550000000005,0.0066650550000000005,2.58859e-06,4.029836e-05,1.779202e-06,1.430419e-07,1.219419e-07,6.166259e-07,7.252224e-07,7.998066e-07,0.013608652077205874,0.05241562745098033,0.013608652077205878,0.05241562745098033,1.6330382492647054e-06,6.289875294117643e-06
417,0.0,0.0,0.0,0.6117647058823529,0.0,0.0,0.0,0.0,2.384113e-07,8.789971e-07,8.733824e-07,6.87121e-05,1.214533e-06,5.6996e-07,7.356512e-07,8.278766e-07,0.0,0.0,0.0,7.341176470588234e-05,0.0,0.0,0.0,0.0,0.0019867608333333335,0.0019867608333333335,0.007324975833333335,0.007324975833333335,0.007278186666666667,0.007278186666666667,0.5726008333333333,-0.03916387254901954,0.010121108333333335,0.010121108333333335,0.004749666666666667,0.004749666666666667,0.006130426666666668,0.006130426666666668,0.0068989716666666675,0.0068989716666666675,0.0019867608333333335,0.0019867608333333335,0.007324975833333334,0.007324975833333334,0.007278186666666667,0.007278186666666667,0.5726008333333333,-0.03916387254901954,0.010121108333333335,0.010121108333333335,0.004749666666666667,0.004749666666666667,0.006130426666666668,0.006130426666666668,0.006898971666666667,0.006898971666666667,2.384113e-07,8.789970999999999e-07,8.733824e-07,6.87121e-05,1.214533e-06,5.6996e-07,7.356512e-07,8.278765999999999e-07,0.010456746151960777,0.03916387254901954,0.010456746151960777,0.03916387254901954,1.2548095382352925e-06,4.69966470588234e-06
418,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,2.802969e-07,6.895402e-07,1.435579e-06,3.883162e-07,1.806091e-05,7.740629e-07,7.891479e-07,7.290525e-07,0.0,0.0,0.0,0.0,2.117647058823529e-05,0.0,0.0,0.0,0.0023358075000000002,0.0023358075000000002,0.0057461683333333334,0.0057461683333333334,0.011963158333333333,0.011963158333333333,0.0032359683333333337,0.0032359683333333337,0.15050758333333333,-0.025963004901960768,0.0064505241666666675,0.0064505241666666675,0.0065762325,0.0065762325,0.0060754375,0.0060754375,0.0023358075000000002,0.0023358075000000002,0.0057461683333333334,0.0057461683333333334,0.011963158333333333,0.011963158333333333,0.0032359683333333337,0.0032359683333333337,0.15050758333333333,-0.025963004901960768,0.0064505241666666675,0.0064505241666666675,0.0065762325,0.0065762325,0.0060754375,0.0060754375,2.802969e-07,6.895402e-07,1.435579e-06,3.883162e-07,1.806091e-05,7.740629e-07,7.891479e-07,7.290525e-07,0.00854328769607843,0.025963004901960768,0.00854328769607843,0.025963004901960768,1.0251945235294113e-06,3.1155605882352897e-06
419,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,2.394353e-07,7.843161e-07,2.804733e-07,1.798301e-05,5.157963e-07,5.553274e-07,7.344245e-07,7.808391e-07,0.0,0.0,0.0,2.117647058823529e-05,0.0,0.0,0.0,0.0,0.0019952941666666665,0.0019952941666666665,0.006535967500000001,0.006535967500000001,0.0023372775,0.0023372775,0.1498584166666667,-0.026612171568627413,0.004298302500000001,0.004298302500000001,0.004627728333333333,0.004627728333333333,0.006120204166666668,0.006120204166666668,0.0065069925,0.0065069925,0.0019952941666666665,0.0019952941666666665,0.006535967500000001,0.006535967500000001,0.0023372774999999998,0.0023372774999999998,0.1498584166666667,-0.026612171568627413,0.0042983025,0.0042983025,0.004627728333333333,0.004627728333333333,0.006120204166666667,0.006120204166666667,0.0065069925,0.0065069925,2.394353e-07,7.843161e-07,2.804732999999999e-07,1.798301e-05,5.157962999999999e-07,5.553274e-07,7.344244999999999e-07,7.808391e-07,0.00737924227941176,0.026612171568627413,0.0073792422794117605,0.026612171568627413,8.855090735294109e-07,3.1934605882352877e-06
420,0.0,0.0,0.1137254901960784,0.0,0.0,0.0,0.0,0.0,2.778698e-07,6.702711e-07,6.625258e-06,1.577955e-06,1.675203e-07,5.661341e-07,7.616614e-07,7.356304e-07,0.0,0.0,1.3647058823529408e-05,0.0,0.0,0.0,0.0,0.0,0.002315581666666667,0.002315581666666667,0.005585592500000001,0.005585592500000001,0.05521048333333334,-0.058515006862745064,0.013149625000000002,0.013149625000000002,0.0013960025000000003,0.0013960025000000003,0.0047177841666666675,0.0047177841666666675,0.006347178333333334,0.006347178333333334,0.0061302533333333345,0.0061302533333333345,0.002315581666666667,0.002315581666666667,0.005585592500000001,0.005585592500000001,0.05521048333333334,-0.058515006862745064,0.013149625000000002,0.013149625000000002,0.0013960025,0.0013960025,0.004717784166666667,0.004717784166666667,0.006347178333333334,0.006347178333333334,0.0061302533333333345,0.0061302533333333345,2.778698e-07,6.702711e-07,6.625258e-06,1.577955e-06,1.6752029999999998e-07,5.661340999999999e-07,7.616614e-07,7.356304e-07,0.012269628045343133,0.058515006862745064,0.012269628045343133,0.058515006862745064,1.472355365441176e-06,7.021800823529408e-06
421,0.0,0.1137254901960784,0.0,0.0,0.0,0.0,0.0,0.0,9.062807e-07,1.061118e-05,1.522533e-06,1.383889e-07,1.235107e-07,5.922769e-07,7.253779e-07,7.744077e-07,0.0,1.3647058823529408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007552339166666667,0.007552339166666667,0.0884265,-0.025298990196078397,0.012687775000000002,0.012687775000000002,0.0011532408333333334,0.0011532408333333334,0.0010292558333333333,0.0010292558333333333,0.004935640833333334,0.004935640833333334,0.006044815833333333,0.006044815833333333,0.006453397500000001,0.006453397500000001,0.007552339166666667,0.007552339166666667,0.0884265,-0.025298990196078397,0.012687775000000002,0.012687775000000002,0.0011532408333333334,0.0011532408333333334,0.0010292558333333333,0.0010292558333333333,0.004935640833333334,0.004935640833333334,0.006044815833333333,0.006044815833333333,0.006453397500000001,0.006453397500000001,9.062807e-07,1.061118e-05,1.522533e-06,1.383889e-07,1.235107e-07,5.922769e-07,7.253779e-07,7.744077e-07,0.0081444318995098,0.025298990196078397,0.0081444318995098,0.025298990196078397,9.773318279411759e-07,3.0358788235294083e-06
422,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,2.806885e-07,6.670226e-07,9.09238e-06,1.862864e-06,1.771305e-07,5.663926e-07,7.670191e-07,7.351125e-07,0.0,0.0,1.4117647058823526e-05,0.0,0.0,0.0,0.0,0.0,0.0023390708333333337,0.0023390708333333337,0.005558521666666667,0.005558521666666667,0.07576983333333334,-0.041877225490196054,0.015523866666666669,0.015523866666666669,0.0014760875000000002,0.0014760875000000002,0.004719938333333334,0.004719938333333334,0.006391825833333333,0.006391825833333333,0.0061259375,0.0061259375,0.0023390708333333337,0.0023390708333333337,0.005558521666666667,0.005558521666666667,0.07576983333333334,-0.041877225490196054,0.015523866666666669,0.015523866666666669,0.0014760875000000002,0.0014760875000000002,0.004719938333333334,0.004719938333333334,0.006391825833333333,0.006391825833333333,0.0061259375,0.0061259375,2.806885e-07,6.670226e-07,9.09238e-06,1.862864e-06,1.771305e-07,5.663926e-07,7.670191e-07,7.351125e-07,0.010501559227941173,0.041877225490196054,0.010501559227941175,0.041877225490196054,1.2601871073529408e-06,5.025267058823527e-06
423,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,7.638614e-07,8.159936e-06,1.490106e-06,1.386073e-07,1.247533e-07,5.885913e-07,7.280122e-07,7.678906e-07,0.0,1.4117647058823526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006365511666666667,0.006365511666666667,0.06799946666666667,-0.04964759215686272,0.012417550000000001,0.012417550000000001,0.0011550608333333334,0.0011550608333333334,0.0010396108333333336,0.0010396108333333336,0.0049049275,0.0049049275,0.006066768333333333,0.006066768333333333,0.006399088333333334,0.006399088333333334,0.006365511666666667,0.006365511666666667,0.06799946666666667,-0.04964759215686272,0.012417550000000001,0.012417550000000001,0.0011550608333333334,0.0011550608333333334,0.0010396108333333334,0.0010396108333333334,0.0049049275,0.0049049275,0.006066768333333333,0.006066768333333333,0.006399088333333334,0.006399088333333334,7.638614e-07,8.159936e-06,1.490106e-06,1.386073e-07,1.247533e-07,5.885913e-07,7.280122e-07,7.678906e-07,0.01099951370710784,0.04964759215686272,0.01099951370710784,0.04964759215686272,1.3199416448529407e-06,5.957711058823527e-06
424,0.0,0.0,0.5019607843137254,0.0,0.0,0.0,0.0,0.0,3.122166e-07,6.590886e-07,5.186549e-05,5.595151e-06,2.986035e-07,5.612595e-07,8.046713e-07,7.311083e-07,0.0,0.0,6.023529411764704e-05,0.0,0.0,0.0,0.0,0.0,0.002601805,0.002601805,0.0054924050000000006,0.0054924050000000006,0.4322124166666667,-0.06974836764705866,0.046626258333333344,0.046626258333333344,0.0024883625,0.0024883625,0.0046771625,0.0046771625,0.006705594166666667,0.006705594166666667,0.006092569166666667,0.006092569166666667,0.002601805,0.002601805,0.0054924050000000006,0.0054924050000000006,0.4322124166666667,-0.06974836764705866,0.04662625833333334,0.04662625833333334,0.0024883625,0.0024883625,0.0046771625,0.0046771625,0.006705594166666667,0.006705594166666667,0.006092569166666667,0.006092569166666667,3.122166e-07,6.590886e-07,5.186549e-05,5.595151e-06,2.986035e-07,5.612595e-07,8.046713e-07,7.311083e-07,0.018054065539215666,0.06974836764705866,0.018054065539215666,0.06974836764705866,2.1664878647058804e-06,8.369804117647042e-06
425,0.0,0.5019607843137254,0.0,0.0,0.0,0.0,0.0,0.0,3.365329e-06,5.459209e-05,1.880647e-06,1.420914e-07,1.216083e-07,6.214502e-07,7.230632e-07,8.122623e-07,0.0,6.023529411764704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.028044408333333336,0.028044408333333336,0.4549340833333334,-0.04702670098039197,0.015672058333333336,0.015672058333333336,0.001184095,0.001184095,0.0010134025,0.0010134025,0.005178751666666667,0.005178751666666667,0.006025526666666668,0.006025526666666668,0.0067688525,0.0067688525,0.028044408333333336,0.028044408333333336,0.45493408333333335,-0.04702670098039202,0.015672058333333336,0.015672058333333336,0.001184095,0.001184095,0.0010134025,0.0010134025,0.005178751666666667,0.005178751666666667,0.006025526666666667,0.006025526666666667,0.0067688525,0.0067688525,3.365329e-06,5.4592089999999995e-05,1.880647e-06,1.420914e-07,1.216083e-07,6.214502e-07,7.230631999999999e-07,8.122623e-07,0.013864224497548996,0.04702670098039197,0.013864224497549003,0.04702670098039202,1.66370693970588e-06,5.64320411764704e-06
426,0.0,0.0,0.992156862745098,0.0,0.0,0.0,0.0,0.0,3.371375e-07,6.679832e-07,0.0001079706,9.616485e-06,4.438886e-07,5.552594e-07,8.415356e-07,7.281864e-07,0.0,0.0,0.00011905882352941175,0.0,0.0,0.0,0.0,0.0,0.0028094791666666667,0.0028094791666666667,0.005566526666666668,0.005566526666666668,0.8997550000000001,-0.09240186274509787,0.08013737500000001,0.08013737500000001,0.0036990716666666667,0.0036990716666666667,0.0046271616666666675,0.0046271616666666675,0.007012796666666667,0.007012796666666667,0.00606822,0.00606822,0.0028094791666666667,0.0028094791666666667,0.005566526666666668,0.005566526666666668,0.8997550000000001,-0.09240186274509787,0.08013737500000001,0.08013737500000001,0.0036990716666666667,0.0036990716666666667,0.004627161666666667,0.004627161666666667,0.007012796666666667,0.007012796666666667,0.00606822,0.00606822,3.371375e-07,6.679832e-07,0.0001079706,9.616485e-06,4.438886e-07,5.552593999999999e-07,8.415356e-07,7.281864e-07,0.025290311697303905,0.09240186274509787,0.0252903116973039,0.09240186274509787,3.034837403676469e-06,1.108822352941175e-05
427,0.0,0.992156862745098,0.0,0.0,0.0,0.0,0.0,0.0,6.323688e-06,0.000109628,2.24139e-06,1.405106e-07,1.218027e-07,6.566275e-07,7.256002e-07,8.445793e-07,0.0,0.00011905882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.052697400000000005,0.052697400000000005,0.9135666666666667,-0.07859019607843121,0.01867825,0.01867825,0.0011709216666666669,0.0011709216666666669,0.0010150225,0.0010150225,0.005471895833333334,0.005471895833333334,0.006046668333333334,0.006046668333333334,0.007038160833333334,0.007038160833333334,0.052697400000000005,0.052697400000000005,0.9135666666666667,-0.07859019607843121,0.01867825,0.01867825,0.0011709216666666669,0.0011709216666666669,0.0010150225,0.0010150225,0.005471895833333334,0.005471895833333334,0.006046668333333334,0.006046668333333334,0.007038160833333334,0.007038160833333334,6.323688e-06,0.000109628,2.24139e-06,1.405106e-07,1.218027e-07,6.566275e-07,7.256002e-07,8.445793e-07,0.021338564405637236,0.07859019607843121,0.021338564405637233,0.07859019607843121,2.5606277286764683e-06,9.430823529411747e-06
428,0.0,0.0,0.0,0.0,0.3960784313725489,0.0,0.0,0.0,2.970302e-07,6.907158e-07,1.488728e-06,7.439129e-07,4.320072e-05,8.809332e-07,8.279158e-07,7.305631e-07,0.0,0.0,0.0,0.0,4.752941176470586e-05,0.0,0.0,0.0,0.0024752516666666667,0.0024752516666666667,0.005755965000000001,0.005755965000000001,0.012406066666666667,0.012406066666666667,0.006199274166666667,0.006199274166666667,0.36000600000000005,-0.03607243137254884,0.0073411100000000005,0.0073411100000000005,0.006899298333333334,0.006899298333333334,0.006088025833333334,0.006088025833333334,0.0024752516666666667,0.0024752516666666667,0.005755965000000001,0.005755965000000001,0.012406066666666667,0.012406066666666667,0.006199274166666667,0.006199274166666667,0.36000600000000005,-0.03607243137254884,0.0073411100000000005,0.0073411100000000005,0.006899298333333334,0.006899298333333334,0.006088025833333334,0.006088025833333334,2.970302e-07,6.907158e-07,1.488728e-06,7.439129e-07,4.320072e-05,8.809332e-07,8.279158e-07,7.305631e-07,0.010404677879901939,0.03607243137254884,0.010404677879901937,0.03607243137254884,1.2485613455882323e-06,4.328691764705858e-06
429,0.0,0.0,0.0,0.3960784313725489,0.0,0.0,0.0,0.0,2.411267e-07,8.448102e-07,4.546285e-07,4.502812e-05,9.019748e-07,5.650942e-07,7.331059e-07,8.139477e-07,0.0,0.0,0.0,4.752941176470586e-05,0.0,0.0,0.0,0.0,0.002009389166666667,0.002009389166666667,0.007040085000000001,0.007040085000000001,0.0037885708333333335,0.0037885708333333335,0.37523433333333334,-0.020844098039215553,0.007516456666666667,0.007516456666666667,0.004709118333333334,0.004709118333333334,0.006109215833333334,0.006109215833333334,0.0067828975,0.0067828975,0.0020093891666666665,0.0020093891666666665,0.007040085000000001,0.007040085000000001,0.0037885708333333335,0.0037885708333333335,0.37523433333333334,-0.020844098039215553,0.007516456666666667,0.007516456666666667,0.004709118333333334,0.004709118333333334,0.006109215833333334,0.006109215833333334,0.0067828975,0.0067828975,2.4112669999999993e-07,8.448102e-07,4.546285e-07,4.502812e-05,9.019748e-07,5.650942e-07,7.331059e-07,8.139477e-07,0.007349978921568611,0.020844098039215553,0.0073499789215686106,0.020844098039215553,8.819974705882328e-07,2.5012917647058625e-06
430,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,3.275809e-07,6.73313e-07,7.027695e-05,7.01862e-06,3.519933e-07,5.666241e-07,8.206763e-07,7.369226e-07,0.0,0.0,7.999999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0027298408333333336,0.0027298408333333336,0.0056109416666666675,0.0056109416666666675,0.5856412500000001,-0.08102541666666652,0.058488500000000006,0.058488500000000006,0.0029332775000000004,0.0029332775000000004,0.0047218675,0.0047218675,0.006838969166666668,0.006838969166666668,0.006141021666666667,0.006141021666666667,0.0027298408333333336,0.0027298408333333336,0.0056109416666666675,0.0056109416666666675,0.58564125,-0.08102541666666663,0.0584885,0.0584885,0.0029332775000000004,0.0029332775000000004,0.0047218675,0.0047218675,0.006838969166666668,0.006838969166666668,0.006141021666666667,0.006141021666666667,3.275809e-07,6.73313e-07,7.027694999999999e-05,7.018619999999999e-06,3.519933e-07,5.666241e-07,8.206763e-07,7.369226e-07,0.021061229374999983,0.08102541666666652,0.021061229374999997,0.08102541666666663,2.527347524999999e-06,9.723049999999992e-06
431,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.318458e-06,7.163372e-05,2.002597e-06,1.436326e-07,1.216505e-07,6.369355e-07,7.232217e-07,8.229827e-07,0.0,7.999999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.03598715000000001,0.03598715000000001,0.5969476666666668,-0.06971899999999986,0.016688308333333332,0.016688308333333332,0.0011969383333333334,0.0011969383333333334,0.0010137541666666668,0.0010137541666666668,0.005307795833333334,0.005307795833333334,0.0060268475,0.0060268475,0.006858189166666667,0.006858189166666667,0.03598715,0.03598715,0.5969476666666668,-0.06971899999999986,0.016688308333333332,0.016688308333333332,0.0011969383333333334,0.0011969383333333334,0.0010137541666666668,0.0010137541666666668,0.0053077958333333335,0.0053077958333333335,0.0060268475,0.0060268475,0.006858189166666667,0.006858189166666667,4.3184579999999995e-06,7.163372e-05,2.002597e-06,1.436326e-07,1.216505e-07,6.369354999999999e-07,7.232217e-07,8.229827e-07,0.01784974791666665,0.06971899999999986,0.017849747916666648,0.06971899999999986,2.1419697499999985e-06,8.366279999999987e-06
432,0.0,0.0,0.0,0.0,0.9764705882352942,0.0,0.0,0.0,3.395974e-07,6.932009e-07,1.591893e-06,1.685713e-06,0.0001114784,9.922271e-07,9.208127e-07,7.268504e-07,0.0,0.0,0.0,0.0,0.0001171764705882353,0.0,0.0,0.0,0.0028299783333333335,0.0028299783333333335,0.005776674166666667,0.005776674166666667,0.013265775,0.013265775,0.014047608333333335,0.014047608333333335,0.9289866666666668,-0.04748392156862735,0.008268559166666668,0.008268559166666668,0.007673439166666668,0.007673439166666668,0.006057086666666668,0.006057086666666668,0.0028299783333333335,0.0028299783333333335,0.0057766741666666665,0.0057766741666666665,0.013265775,0.013265775,0.014047608333333335,0.014047608333333335,0.9289866666666667,-0.04748392156862746,0.008268559166666668,0.008268559166666668,0.007673439166666667,0.007673439166666667,0.006057086666666668,0.006057086666666668,3.395974e-07,6.932008999999999e-07,1.591893e-06,1.685713e-06,0.00011147839999999999,9.922271e-07,9.208126999999999e-07,7.268504e-07,0.013175380300245086,0.04748392156862735,0.0131753803002451,0.04748392156862746,1.581045636029411e-06,5.698070588235288e-06
433,0.0,0.0,0.0,0.9764705882352942,0.0,0.0,0.0,0.0,2.371372e-07,9.429735e-07,1.880185e-06,0.0001108437,1.727327e-06,5.936021e-07,7.375203e-07,8.637701e-07,0.0,0.0,0.0,0.0001171764705882353,0.0,0.0,0.0,0.0,0.0019761433333333337,0.0019761433333333337,0.0078581125,0.0078581125,0.015668208333333336,0.015668208333333336,0.9236975000000001,-0.05277308823529414,0.01439439166666667,0.01439439166666667,0.004946684166666667,0.004946684166666667,0.0061460025,0.0061460025,0.007198084166666667,0.007198084166666667,0.0019761433333333337,0.0019761433333333337,0.0078581125,0.0078581125,0.015668208333333336,0.015668208333333336,0.9236975000000001,-0.05277308823529414,0.014394391666666667,0.014394391666666667,0.004946684166666667,0.004946684166666667,0.0061460025,0.0061460025,0.007198084166666667,0.007198084166666667,2.3713720000000003e-07,9.429734999999999e-07,1.8801850000000002e-06,0.0001108437,1.7273269999999999e-06,5.936021e-07,7.375203e-07,8.637701e-07,0.013870089362745102,0.05277308823529414,0.013870089362745103,0.05277308823529414,1.6644107235294114e-06,6.332770588235291e-06
