switch_mzi,port,feature_coefficient,upload_voltage,target_chip_power_uw,target_leak_power,p_on_leak,p_off_leak,chip_power_max_uw,scan_path
3,41,0.06,3.893,12.077881725780001,189.84708227422,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.07,3.882,14.090862013410003,187.83410198659,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.08,3.871,16.10384230104,185.82112169896,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.09,3.86,18.11682258867,183.80814141133,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.1,3.849,20.129802876300005,181.7951611237,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.11,3.838,22.14278316393,179.78218083607,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.12,3.827,24.155763451560002,177.76920054844,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.13,3.816,26.168743739190003,175.75622026081,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.14,3.806,28.181724026820007,173.74323997318,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.15,3.796,30.19470431445,171.73025968555,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.16,3.787,32.20768460208,169.71727939792,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.17,3.778,34.22066488971001,167.70429911029,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.18,3.769,36.23364517734,165.69131882266,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.19,3.76,38.24662546497,163.67833853503,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.2,3.751,40.25960575260001,161.6653582474,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.21,3.743,42.27258604023,159.65237795977,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.22,3.734,44.28556632786,157.63939767214,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.23,3.725,46.298546615490004,155.62641738451,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.24,3.716,48.311526903120004,153.61343709688,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.25,3.707,50.324507190750005,151.60045680925,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.26,3.699,52.337487478380005,149.58747652162,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.27,3.691,54.350467766010006,147.57449623399,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.28,3.683,56.36344805364001,145.56151594636,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.29,3.675,58.37642834127,143.54853565873003,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.3,3.667,60.3894086289,141.53555537110003,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.31,3.66,62.40238891653001,139.52257508347,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.32,3.652,64.41536920416,137.50959479584003,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.33,3.644,66.42834949179002,135.49661450821,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.34,3.636,68.44132977942002,133.48363422058,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.35000000000000003,3.629,70.45431006705002,131.47065393295,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.36,3.621,72.46729035468,129.45767364532003,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.37,3.613,74.48027064231,127.44469335769001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.38,3.605,76.49325092994,125.43171307006001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.39,3.598,78.50623121757,123.41873278243001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.4,3.59,80.51921150520002,121.4057524948,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.41000000000000003,3.583,82.53219179283002,119.39277220717,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.42,3.575,84.54517208046,117.37979191954001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.43,3.567,86.55815236809,115.36681163191001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.44,3.56,88.57113265572,113.35383134428001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.45,3.552,90.58411294335001,111.34085105665001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.46,3.545,92.59709323098001,109.32787076902001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.47000000000000003,3.537,94.61007351861001,107.31489048139001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.48,3.529,96.62305380624001,105.30191019376001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.49,3.522,98.63603409387001,103.28892990613001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.5,3.514,100.64901438150001,101.27594961850001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.51,3.507,102.66199466913001,99.26296933087,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.52,3.499,104.67497495676001,97.24998904324,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.53,3.491,106.68795524439001,95.23700875561,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.54,3.483,108.70093553202001,93.22402846798,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.55,3.475,110.71391581965003,91.21104818034999,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.56,3.467,112.72689610728003,89.19806789271999,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.5700000000000001,3.459,114.73987639491003,87.18508760508999,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.58,3.451,116.75285668254,85.17210731746002,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.59,3.443,118.76583697017,83.15912702983002,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.6,3.435,120.7788172578,81.14614674220002,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.61,3.427,122.79179754543001,79.13316645457,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.62,3.419,124.80477783306002,77.12018616694,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.63,3.411,126.81775812069002,75.10720587931,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.64,3.403,128.83073840832,73.09422559168001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.65,3.395,130.84371869595003,71.08124530404999,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.66,3.386,132.85669898358003,69.06826501641999,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.67,3.377,134.86967927121003,67.05528472878999,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.68,3.368,136.88265955884003,65.04230444115998,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.6900000000000001,3.359,138.89563984647003,63.029324153529984,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.7000000000000001,3.35,140.90862013410003,61.016343865899984,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.71,3.342,142.92160042173,59.00336357827001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.72,3.333,144.93458070936,56.99038329064001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.73,3.324,146.94756099699,54.97740300301001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.74,3.315,148.96054128462,52.96442271538001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.75,3.306,150.97352157225,50.95144242775001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.76,3.297,152.98650185988,48.93846214012001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.77,3.286,154.99948214751,46.92548185249001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.78,3.276,157.01246243514,44.91250156486001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.79,3.265,159.02544272277,42.89952127723001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.8,3.254,161.03842301040004,40.88654098959998,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.81,3.244,163.05140329803004,38.87356070196998,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.8200000000000001,3.233,165.06438358566004,36.86058041433998,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.8300000000000001,3.223,167.07736387329004,34.84760012670998,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.84,3.212,169.09034416092,32.834619839080005,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.85,3.202,171.10332444855,30.821639551450005,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.86,3.188,173.11630473618,28.808659263820005,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.87,3.175,175.12928502381,26.795678976190004,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.88,3.161,177.14226531144,24.782698688560004,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.89,3.147,179.15524559907,22.769718400930003,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.9,3.134,181.16822588670001,20.756738113300003,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.91,3.12,183.18120617433001,18.743757825670002,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.92,3.106,185.19418646196002,16.73077753804,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.93,3.089,187.20716674959002,14.717797250410001,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.9400000000000001,3.069,189.22014703722002,12.70481696278,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.9500000000000001,3.049,191.23312732485005,10.691836675149972,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.96,3.028,193.24610761248002,8.67885638752,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.97,3.008,195.25908790011002,6.665876099889999,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.98,2.976,197.27206818774002,4.652895812259999,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,0.99,2.936,199.28504847537002,2.6399155246299983,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
3,41,1.0,2.859,201.29802876300002,0.6269352369999979,0.6269352370000004,201.92496400000002,201.29802876300002,Scandata-backup-04\1Col\power_data\41.txt
4,48,0.0,4.23,0.0,171.32591,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.01,4.117,1.70659377764,169.61931622236,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.02,4.085,3.41318755528,167.91272244472,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.03,4.068,5.11978133292,166.20612866707998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.04,4.051,6.82637511056,164.49953488943999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.05,4.034,8.532968888200001,162.7929411118,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.06,4.017,10.23956266584,161.08634733416,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.07,4.0,11.946156443480001,159.37975355652,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.08,3.989,13.65275022112,157.67315977888,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.09,3.978,15.35934399876,155.96656600123998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.1,3.967,17.065937776400002,154.2599722236,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.11,3.956,18.77253155404,152.55337844596,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.12,3.945,20.47912533168,150.84678466832,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.13,3.934,22.18571910932,149.14019089068,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.14,3.923,23.892312886960003,147.43359711303998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.15,3.912,25.598906664599998,145.72700333539998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.16,3.901,27.30550044224,144.02040955776,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.17,3.892,29.01209421988,142.31381578012,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.18,3.884,30.71868799752,140.60722200248,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.19,3.875,32.42528177516,138.90062822483998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.2,3.866,34.131875552800004,137.19403444719998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.21,3.857,35.83846933044,135.48744066956,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.22,3.849,37.54506310808,133.78084689192,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.23,3.84,39.25165688572,132.07425311428,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.24,3.831,40.95825066336,130.36765933664,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.25,3.823,42.664844441,128.661065559,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.26,3.814,44.37143821864,126.95447178135998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.27,3.805,46.078031996280004,125.24787800371999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.28,3.797,47.784625773920006,123.54128422608,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.29,3.789,49.49121955155999,121.83469044844,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.3,3.781,51.197813329199995,120.1280966708,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.31,3.773,52.90440710684,118.42150289316,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.32,3.765,54.61100088448,116.71490911551999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.33,3.757,56.31759466212,115.00831533787999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.34,3.749,58.02418843976,113.30172156024,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.35000000000000003,3.741,59.730782217400005,111.59512778259999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.36,3.733,61.43737599504,109.88853400496,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.37,3.725,63.14396977268,108.18194022731998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.38,3.717,64.85056355032,106.47534644967999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.39,3.709,66.55715732796,104.76875267204,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.4,3.701,68.26375110560001,103.06215889439999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.41000000000000003,3.693,69.97034488324,101.35556511675999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.42,3.685,71.67693866088,99.64897133912,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.43,3.677,73.38353243851999,97.94237756148,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.44,3.67,75.09012621616,96.23578378383999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.45,3.662,76.7967199938,94.5291900062,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.46,3.654,78.50331377144,92.82259622855999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.47000000000000003,3.646,80.20990754908,91.11600245091999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.48,3.638,81.91650132672,89.40940867328,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.49,3.631,83.62309510436,87.70281489563999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.5,3.623,85.329688882,85.996221118,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.51,3.615,87.03628265964,84.28962734036,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.52,3.607,88.74287643728,82.58303356271999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.53,3.599,90.44947021492,80.87643978508,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.54,3.591,92.15606399256001,79.16984600743999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.55,3.583,93.8626577702,77.46325222979999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.56,3.574,95.56925154784001,75.75665845215998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.5700000000000001,3.566,97.27584532548,74.05006467451999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.58,3.558,98.98243910311999,72.34347089688,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.59,3.549,100.68903288076,70.63687711924,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.6,3.541,102.39562665839999,68.9302833416,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.61,3.533,104.10222043604,67.22368956396,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.62,3.525,105.80881421368,65.51709578632,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.63,3.516,107.51540799132,63.81050200867999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.64,3.508,109.22200176896,62.103908231039995,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.65,3.5,110.92859554660001,60.397314453399986,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.66,3.49,112.63518932424,58.69072067575999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.67,3.481,114.34178310188001,56.98412689811998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.68,3.472,116.04837687952,55.27753312047999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.6900000000000001,3.463,117.75497065716002,53.57093934283998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.7000000000000001,3.454,119.46156443480001,51.86434556519998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.71,3.444,121.16815821243999,50.15775178756,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.72,3.435,122.87475199008,48.45115800991999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.73,3.426,124.58134576772,46.74456423228,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.74,3.417,126.28793954536,45.03797045463999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.75,3.407,127.994533323,43.331376676999994,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.76,3.398,129.70112710064,41.624782899359985,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.77,3.387,131.40772087828,39.91818912171999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.78,3.376,133.11431465592,38.211595344079996,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.79,3.365,134.82090843356,36.50500156644,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.8,3.354,136.52750221120002,34.79840778879998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.81,3.343,138.23409598884,33.09181401115998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.8200000000000001,3.332,139.94068976648,31.385220233519988,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.8300000000000001,3.321,141.64728354412,29.678626455879993,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.84,3.311,143.35387732176,27.972032678239998,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.85,3.3,145.0604710994,26.265438900600003,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.86,3.286,146.76706487703999,24.558845122960008,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.87,3.272,148.47365865468,22.852251345319985,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.88,3.258,150.18025243232,21.14565756767999,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.89,3.244,151.88684620996,19.439063790039995,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.9,3.23,153.5934399876,17.7324700124,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.91,3.216,155.30003376524002,16.025876234759977,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.92,3.203,157.00662754288,14.319282457119982,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.93,3.184,158.71322132052,12.612688679479987,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
4,48,0.9400000000000001,3.164,160.41981509816,10.906094901839992,0.6665322360000001,171.32591,170.659377764,Scandata-backup-04\1Col\power_data\48.txt
