run_id,stage,perturb_label,scan_kind,observed_mzi,scan_file,valid,try_count,point_count,median_power_uW,min_power_uW,max_power_uW,curve_range_uW,unstable_point_count,near_zero_point_count,neighbor_jump_count,edge_jump_count,route_lower_policy,route_lower_zero_applied,warning,failure_reason
run_20260606_160851,perturb,7u,delta,8,Scandata\J_remeasure\run_20260606_160851\perturb_7u\delta\obs8_probe_try1.txt,False,1,9,79.80508,0.08764741,84.11559,84.02794259,0,1,1,1,,,,near_zero_point; neighbor_jump; edge_jump
run_20260606_160851,perturb,7u,delta,8,Scandata\J_remeasure\run_20260606_160851\perturb_7u\delta\obs8_probe_try2.txt,True,2,9,79.80336999999999,74.63946999999999,84.1422,9.502730000000014,0,0,0,0,,,,
run_20260606_160851,perturb,7u,sigma,5,Scandata\J_remeasure\run_20260606_160851\perturb_7u\sigma\obs5_inter_scan_try1.txt,True,1,9,95.04922,19.650070000000003,145.0228,125.37272999999999,0,0,0,0,zero,True,route_lower_port_missing_mzi1; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,7u,sigma,6,Scandata\J_remeasure\run_20260606_160851\perturb_7u\sigma\obs6_inter_scan_try1.txt,True,1,9,52.96589,0.363114,105.1032,104.740086,0,2,0,0,zero,True,route_lower_port_missing_mzi2; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,7u,sigma,7,Scandata\J_remeasure\run_20260606_160851\perturb_7u\sigma\obs7_inter_scan_try1.txt,True,1,9,3.789085,0.4743707,10.235430000000001,9.761059300000001,0,3,0,0,zero,True,route_lower_port_missing_mzi3; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,7u,sigma,8,Scandata\J_remeasure\run_20260606_160851\perturb_7u\sigma\obs8_inter_scan_try1.txt,True,1,9,1.947842,0.1807478,4.825736,4.6449882,0,3,0,0,zero,True,route_lower_port_missing_mzi4; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,7d,delta,5,Scandata\J_remeasure\run_20260606_160851\perturb_7d\delta\obs5_probe_try1.txt,True,1,9,72.33085,65.11725,78.78796,13.67071,0,0,0,0,,,,
run_20260606_160851,perturb,7d,delta,6,Scandata\J_remeasure\run_20260606_160851\perturb_7d\delta\obs6_probe_try1.txt,True,1,9,51.26162,50.817060000000005,51.48297,0.6659099999999967,0,0,0,0,,,low_delta_curve_range,
run_20260606_160851,perturb,7d,delta,7,Scandata\J_remeasure\run_20260606_160851\perturb_7d\delta\obs7_probe_try1.txt,True,1,9,77.77297,76.24826,78.20277,1.954509999999999,0,0,0,0,,,,
run_20260606_160851,perturb,7d,delta,8,Scandata\J_remeasure\run_20260606_160851\perturb_7d\delta\obs8_probe_try1.txt,True,1,9,79.70967,74.63826,83.90128,9.263019999999997,0,0,0,0,,,,
run_20260606_160851,perturb,7d,sigma,5,Scandata\J_remeasure\run_20260606_160851\perturb_7d\sigma\obs5_inter_scan_try1.txt,True,1,9,95.11344,19.65268,145.0735,125.42081999999999,0,0,0,0,zero,True,route_lower_port_missing_mzi1; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,7d,sigma,6,Scandata\J_remeasure\run_20260606_160851\perturb_7d\sigma\obs6_inter_scan_try1.txt,True,1,9,53.0711,0.3609768,105.232,104.8710232,0,2,0,0,zero,True,route_lower_port_missing_mzi2; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,7d,sigma,7,Scandata\J_remeasure\run_20260606_160851\perturb_7d\sigma\obs7_inter_scan_try1.txt,True,1,9,3.3228709999999997,0.4979295,9.899542,9.4016125,0,3,0,0,zero,True,route_lower_port_missing_mzi3; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,7d,sigma,8,Scandata\J_remeasure\run_20260606_160851\perturb_7d\sigma\obs8_inter_scan_try1.txt,True,1,9,1.801237,0.1545509,4.599211,4.4446601,0,3,0,0,zero,True,route_lower_port_missing_mzi4; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,8u,delta,5,Scandata\J_remeasure\run_20260606_160851\perturb_8u\delta\obs5_probe_try1.txt,True,1,9,72.33425000000001,65.17289,78.8754,13.702510000000004,0,0,0,0,,,,
run_20260606_160851,perturb,8u,delta,6,Scandata\J_remeasure\run_20260606_160851\perturb_8u\delta\obs6_probe_try1.txt,True,1,9,51.37717,50.84725,51.62848,0.7812300000000008,0,0,0,0,,,low_delta_curve_range,
run_20260606_160851,perturb,8u,delta,7,Scandata\J_remeasure\run_20260606_160851\perturb_8u\delta\obs7_probe_try1.txt,True,1,9,74.14444,71.55451,75.76464,4.210130000000007,0,0,0,0,,,,
run_20260606_160851,perturb,8u,delta,8,Scandata\J_remeasure\run_20260606_160851\perturb_8u\delta\obs8_probe_try1.txt,True,1,9,83.50558,79.50076999999999,86.38690000000001,6.886130000000023,0,0,0,0,,,,
run_20260606_160851,perturb,8u,sigma,5,Scandata\J_remeasure\run_20260606_160851\perturb_8u\sigma\obs5_inter_scan_try1.txt,True,1,9,95.19834,19.6723,145.0748,125.4025,0,0,0,0,zero,True,route_lower_port_missing_mzi1; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,8u,sigma,6,Scandata\J_remeasure\run_20260606_160851\perturb_8u\sigma\obs6_inter_scan_try1.txt,True,1,9,53.072770000000006,0.359829,105.37819999999999,105.01837099999999,0,2,0,0,zero,True,route_lower_port_missing_mzi2; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,8u,sigma,7,Scandata\J_remeasure\run_20260606_160851\perturb_8u\sigma\obs7_inter_scan_try1.txt,True,1,9,3.7919359999999998,0.4753217,10.2791,9.8037783,0,3,0,0,zero,True,route_lower_port_missing_mzi3; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,8u,sigma,8,Scandata\J_remeasure\run_20260606_160851\perturb_8u\sigma\obs8_inter_scan_try1.txt,True,1,9,2.0575810000000003,0.1336517,4.755876,4.6222243,0,3,0,0,zero,True,route_lower_port_missing_mzi4; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,8d,delta,5,Scandata\J_remeasure\run_20260606_160851\perturb_8d\delta\obs5_probe_try1.txt,True,1,9,72.38522999999999,65.22587999999999,78.94597999999999,13.720100000000002,0,0,0,0,,,,
run_20260606_160851,perturb,8d,delta,6,Scandata\J_remeasure\run_20260606_160851\perturb_8d\delta\obs6_probe_try1.txt,True,1,9,51.42819,50.972269999999995,51.73504,0.7627700000000033,0,0,0,0,,,low_delta_curve_range,
run_20260606_160851,perturb,8d,delta,7,Scandata\J_remeasure\run_20260606_160851\perturb_8d\delta\obs7_probe_try1.txt,True,1,9,74.31253,71.6268,75.86552,4.238720000000001,0,0,0,0,,,,
run_20260606_160851,perturb,8d,delta,8,Scandata\J_remeasure\run_20260606_160851\perturb_8d\delta\obs8_probe_try1.txt,True,1,9,74.13782,68.32975,79.23515,10.9054,0,0,0,0,,,,
run_20260606_160851,perturb,8d,sigma,5,Scandata\J_remeasure\run_20260606_160851\perturb_8d\sigma\obs5_inter_scan_try1.txt,True,1,9,95.21025999999999,19.64427,145.089,125.44472999999999,0,0,0,0,zero,True,route_lower_port_missing_mzi1; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,8d,sigma,6,Scandata\J_remeasure\run_20260606_160851\perturb_8d\sigma\obs6_inter_scan_try1.txt,True,1,9,53.10113,0.3581654,105.2783,104.9201346,0,2,0,0,zero,True,route_lower_port_missing_mzi2; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,8d,sigma,7,Scandata\J_remeasure\run_20260606_160851\perturb_8d\sigma\obs7_inter_scan_try1.txt,True,1,9,3.7949770000000003,0.4725006,10.25828,9.7857794,0,2,0,0,zero,True,route_lower_port_missing_mzi3; route_lower_port_missing_mzi33,
run_20260606_160851,perturb,8d,sigma,8,Scandata\J_remeasure\run_20260606_160851\perturb_8d\sigma\obs8_inter_scan_try1.txt,True,1,9,2.216548,0.13150019999999998,4.05491,3.9234097999999995,0,4,0,0,zero,True,route_lower_port_missing_mzi4; route_lower_port_missing_mzi33,
