local_sample_row,sample_index,converged,iterations_executed,final_loss_mae,final_loss_mse,final_max_abs_ratio_error,final_output_power_sum,initial_loss_mae,final_learning_rate,target_ratio_0,target_ratio_1,target_ratio_2,target_ratio_3,target_ratio_4,target_ratio_5,target_ratio_6,target_ratio_7,final_ratio_0,final_ratio_1,final_ratio_2,final_ratio_3,final_ratio_4,final_ratio_5,final_ratio_6,final_ratio_7,ratio_error_0,ratio_error_1,ratio_error_2,ratio_error_3,ratio_error_4,ratio_error_5,ratio_error_6,ratio_error_7,initial_coefficient_0,initial_coefficient_1,initial_coefficient_2,initial_coefficient_3,initial_coefficient_4,initial_coefficient_5,initial_coefficient_6,initial_coefficient_7,optimized_coefficient_0,optimized_coefficient_1,optimized_coefficient_2,optimized_coefficient_3,optimized_coefficient_4,optimized_coefficient_5,optimized_coefficient_6,optimized_coefficient_7,initial_voltage_0,initial_voltage_1,initial_voltage_2,initial_voltage_3,initial_voltage_4,initial_voltage_5,initial_voltage_6,initial_voltage_7,final_voltage_0,final_voltage_1,final_voltage_2,final_voltage_3,final_voltage_4,final_voltage_5,final_voltage_6,final_voltage_7,final_output_power_0,final_output_power_1,final_output_power_2,final_output_power_3,final_output_power_4,final_output_power_5,final_output_power_6,final_output_power_7,target_output_power_0,target_output_power_1,target_output_power_2,target_output_power_3,target_output_power_4,target_output_power_5,target_output_power_6,target_output_power_7,output_power_error_0,output_power_error_1,output_power_error_2,output_power_error_3,output_power_error_4,output_power_error_5,output_power_error_6,output_power_error_7,final_output_power_mae_uw,final_output_power_max_abs_uw
50,50,True,0,0.018951578285032245,0.0003591623194937057,0.018951578285032245,9.677682139999999e-05,0.018951578285032245,0.35,0.0,0.0,0.0,0.3215686274509804,0.0,0.0,0.0,0.0,0.0005996387884312302,0.002217842443862719,-0.005001495239668313,0.34052020573601266,0.0016394202571498161,0.001667135876708994,0.0031029519916711975,0.0035719999239671725,0.0005996387884312302,0.002217842443862719,-0.005001495239668313,0.018951578285032245,0.0016394202571498161,0.001667135876708994,0.0031029519916711975,0.0035719999239671725,0.0,0.0,0.0,0.3215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215686274509804,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.843,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.843,3.977,4.329,3.995,4.294,2.304343e-07,8.940655e-07,1.365621e-06,9.066166e-05,1.525999e-06,5.656672e-07,7.133389e-07,8.200355e-07,7.710212392156864e-08,3.6298248627450983e-07,2.404780235294118e-06,8.569038588235294e-05,1.1552754901960786e-06,2.3277542588235298e-07,2.3246890666666667e-07,3.024612125490196e-07,1.5333217607843135e-07,5.310830137254903e-07,-1.039159235294118e-06,4.9712741176470554e-06,3.7072350980392146e-07,3.32891774117647e-07,4.808699933333333e-07,5.175742874509804e-07,1.0496135134313722,4.971274117647056
51,51,True,0,0.014944760130534918,0.00022334585535922606,0.014944760130534918,8.697006980000001e-05,0.014944760130534918,0.35,0.0,0.0,0.0,0.0,0.4509803921568627,0.0,0.0,0.0,0.0006353289601771479,0.001585468968767433,0.003238903273091971,3.161810031970108e-06,0.4360356320263278,0.0025864433121870305,0.002753039402629307,0.002787847839572545,0.0006353289601771479,0.001585468968767433,0.003238903273091971,3.161810031970108e-06,-0.014944760130534918,0.0025864433121870305,0.002753039402629307,0.002787847839572545,0.0,0.0,0.0,0.0,0.4509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4509803921568627,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.583,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.583,4.329,3.995,4.294,3.110164e-07,6.70506e-07,1.506819e-06,1.288741e-06,8.068444e-05,9.491686e-07,8.573963e-07,7.019825e-07,1.6577074117647058e-07,3.087250764705882e-07,7.363463529411764e-07,1.2717187058823528e-06,8.34431882352941e-05,4.7026656862745096e-07,4.4915536470588226e-07,3.164320156862745e-07,1.4524565882352943e-07,3.6178092352941186e-07,7.704726470588236e-07,1.7022294117647145e-08,-2.7587482352940933e-06,4.789020313725491e-07,4.082409352941177e-07,3.8555048431372546e-07,0.6657454012254871,2.7587482352940933
52,52,True,0,0.006427476857519432,4.131245875394787e-05,0.006427476857519432,0.0002345687703,0.006427476857519432,0.35,0.0,0.9607843137254904,0.0,0.0,0.0,0.0,0.0,0.0,0.0003960481532743823,0.9672117905830099,0.00029069916408621006,-1.3383471122703624e-05,1.4532455354637178e-05,6.351627594261067e-05,0.0001091575767822317,0.0001027316395408762,0.0003960481532743823,0.006427476857519432,0.00029069916408621006,-1.3383471122703624e-05,1.4532455354637178e-05,6.351627594261067e-05,0.0001091575767822317,0.0001027316395408762,0.0,0.9607843137254904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607843137254904,0.0,0.0,0.0,0.0,0.0,0.0,4.318,3.598,4.164,4.23,3.977,4.329,3.995,4.294,4.318,3.598,4.164,4.23,3.977,4.329,3.995,4.294,1.193022e-05,0.0002174688,2.646452e-06,1.395161e-07,1.119981e-07,6.905307e-07,7.014492e-07,8.798042e-07,1.1771606274509806e-05,0.00021601909411764713,2.558646450980393e-06,1.3701130196078435e-07,1.0823485098039218e-07,6.735453529411766e-07,6.798094745098041e-07,8.591357352941179e-07,1.586137254901934e-07,1.4497058823528602e-06,8.780554901960706e-08,2.504798039215657e-09,3.7632490196078155e-09,1.6985347058823372e-08,2.1639725490195895e-08,2.0668464705882132e-08,0.2202108426470482,1.4497058823528601
53,53,True,0,0.014995154868377936,0.0002248546695266385,0.014995154868377936,0.0001316176935,0.014995154868377936,0.35,0.0,0.0,0.0,0.4509803921568627,0.0,0.0,0.0,0.0,0.00047051389641878934,0.0018021400829520712,-0.0051008013110911375,0.46597554702524063,0.0014561902289937367,0.0012916927056117532,0.00251145281033066,0.0028999196253403007,0.00047051389641878934,0.0018021400829520712,-0.0051008013110911375,0.014995154868377936,0.0014561902289937367,0.0012916927056117532,0.00251145281033066,0.0028999196253403007,0.0,0.0,0.0,0.4509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4509803921568627,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.767,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.767,3.977,4.329,3.995,4.294,2.288834e-07,9.393154e-07,2.276067e-06,0.0001240898,1.942065e-06,5.843187e-07,7.139626e-07,8.432814e-07,1.0813102745098039e-07,5.090608039215686e-07,3.3725576470588234e-06,0.00012017554117647057,1.6202034313725488e-06,3.264533411764706e-07,3.2602346666666663e-07,4.241834078431372e-07,1.207523725490196e-07,4.302545960784314e-07,-1.0964906470588235e-06,3.914258823529425e-06,3.2186156862745127e-07,2.5786535882352944e-07,3.879391333333334e-07,4.1909799215686283e-07,0.8685650615196097,3.9142588235294253
54,54,True,0,0.010558331882423833,0.00011147837213940759,0.010558331882423833,0.00015575919119999998,0.010558331882423833,0.35,0.0,0.0,0.0,0.0,0.8117647058823529,0.0,0.0,0.0,0.00021681741323285352,0.0005184487418236016,0.0011379886797142627,-9.488167387911549e-05,0.8012063739999291,0.0009406610947958471,0.0009289163281180383,0.0009708340094091881,0.00021681741323285352,0.0005184487418236016,0.0011379886797142627,-9.488167387911549e-05,-0.010558331882423833,0.0009406610947958471,0.0009289163281180383,0.0009708340094091881,0.0,0.0,0.0,0.0,0.8117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8117647058823529,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.416,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.416,4.329,3.995,4.294,3.456763e-07,6.703232e-07,1.586607e-06,2.254533e-06,0.0001482461,1.015127e-06,9.408988e-07,6.999259e-07,2.983873341176471e-07,5.557051376470588e-07,1.3254234352941176e-06,2.289093670588235e-06,0.0001501977388235294,8.464798235294118e-07,8.084796564705882e-07,5.695776282352942e-07,4.72889658823529e-08,1.1461806235294128e-07,2.6118356470588234e-07,-3.456067058823506e-08,-1.951638823529403e-06,1.686471764705881e-07,1.3241914352941177e-07,1.3034827176470582e-07,0.3550880848529401,1.951638823529403
55,55,True,0,0.007546843225656685,5.69548426726402e-05,0.007546843225656685,0.00023038586179999999,0.007546843225656685,0.35,0.0,0.0,0.0,0.8117647058823529,0.0,0.0,0.0,0.0,0.00014209408318241305,0.0005579257206139304,-0.002661616175681395,0.8193115491080096,0.0005734589849116685,0.00035709939680108954,0.0008391162275441571,0.0009239535999577757,0.00014209408318241305,0.0005579257206139304,-0.002661616175681395,0.007546843225656685,0.0005734589849116685,0.00035709939680108954,0.0008391162275441571,0.0009239535999577757,0.0,0.0,0.0,0.8117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8117647058823529,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.565,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.565,3.977,4.329,3.995,4.294,2.316383e-07,1.052164e-06,5.492986e-06,0.0002182835,3.048268e-06,6.610346e-07,7.172284e-07,8.990425e-07,1.9463584941176472e-07,9.163094470588235e-07,6.070603764705883e-06,0.00021631597411764705,2.9163661764705885e-06,5.876160141176471e-07,5.8684224e-07,7.635301341176471e-07,3.7002450588235286e-08,1.3585455294117646e-07,-5.776177647058832e-07,1.9675258823529534e-06,1.3190182352941159e-07,7.341858588235293e-08,1.3038616000000004e-07,1.3551236588235293e-07,0.3986524482352957,1.9675258823529533
56,56,True,0,0.01154673681450824,0.0001333271310635199,0.01154673681450824,0.0001437588331,0.01154673681450824,0.35,0.0,0.0,0.0,0.0,0.7490196078431371,0.0,0.0,0.0,0.000287230560533556,0.000724693055713925,0.0014865304784755077,-9.406401699141136e-05,0.7374728710286289,0.0012813552138916974,0.0012459806775168107,0.0012892301824669427,0.000287230560533556,0.000724693055713925,0.0014865304784755077,-9.406401699141136e-05,-0.01154673681450824,0.0012813552138916974,0.0012459806775168107,0.0012892301824669427,0.0,0.0,0.0,0.0,0.7490196078431371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490196078431371,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.444,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.444,4.329,3.995,4.294,3.393451e-07,6.748476e-07,1.568324e-06,2.081351e-06,0.0001364545,1.013707e-06,9.262713e-07,7.004871e-07,2.753235788235294e-07,5.127520835294117e-07,1.2229752470588233e-06,2.1121588941176466e-06,0.00013858825176470585,7.810514313725489e-07,7.459884752941175e-07,5.255523043137254e-07,6.40215211764706e-08,1.6209551647058825e-07,3.4534875294117656e-07,-3.080789411764677e-08,-2.1337517647058535e-06,2.3265556862745097e-07,1.8028282470588247e-07,1.7493479568627459e-07,0.41548732980391795,2.1337517647058535
57,57,True,0,0.007278674595972201,5.2979103874051086e-05,0.007278674595972201,0.0002126975679,0.007278674595972201,0.35,0.0,0.0,0.0,0.7490196078431371,0.0,0.0,0.0,0.0,0.00020279291296998805,0.0007849690209010829,-0.0033770285136054644,0.7562982824391093,0.0007508562378833548,0.0004999793985009037,0.0011239785160971605,0.0012787562817397785,0.00020279291296998805,0.0007849690209010829,-0.0033770285136054644,0.007278674595972201,0.0007508562378833548,0.0004999793985009037,0.0011239785160971605,0.0012787562817397785,0.0,0.0,0.0,0.7490196078431371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490196078431371,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.602,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.602,3.977,4.329,3.995,4.294,2.315268e-07,1.033023e-06,4.851896e-06,0.0002014804,2.854441e-06,6.427331e-07,7.143487e-07,8.891993e-07,1.795915325490196e-07,8.454835960784312e-07,5.601378352941176e-06,0.00019959589882352936,2.6909465686274505e-06,5.421964188235294e-07,5.414824533333333e-07,7.045133121568627e-07,5.193526745098039e-08,1.8753940392156888e-07,-7.494823529411761e-07,1.8845011764706424e-06,1.6349443137254925e-07,1.0053668117647064e-07,1.7286624666666673e-07,1.8468598784313733e-07,0.43688019348039897,1.8845011764706423
58,58,True,0,0.004288594311517069,1.839204116877656e-05,0.004288594311517069,0.000171737112,0.004288594311517069,0.35,0.0,0.0,0.0,0.0,0.8901960784313725,0.0,0.0,0.0,0.0001134595380060493,0.00030608306115453496,0.0006125308954019479,-6.240359007495325e-05,0.8859074841198554,0.0006033260079828691,0.0005109637454975105,0.0005499558687570849,0.0001134595380060493,0.00030608306115453496,0.0006125308954019479,-6.240359007495325e-05,-0.004288594311517069,0.0006033260079828691,0.0005109637454975105,0.0005499558687570849,0.0,0.0,0.0,0.0,0.8901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901960784313725,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.379,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.379,4.329,3.995,4.294,3.528929e-07,6.781959e-07,1.596512e-06,2.492636e-06,0.0001639172,1.038857e-06,9.611897e-07,6.996285e-07,3.272170282352941e-07,6.093964552941176e-07,1.4534836705882351e-06,2.51026214117647e-06,0.0001647095976470588,9.282653137254902e-07,8.865936329411763e-07,6.246092831372548e-07,2.5675871764705904e-08,6.87994447058824e-08,1.4302832941176485e-07,-1.7626141176470325e-08,-7.923976470587831e-07,1.1059168627450979e-07,7.45960670588236e-08,7.501921686274515e-08,0.16346680053921064,0.7923976470587831
59,59,True,0,0.0009889142060409695,9.77951306909641e-07,0.0009889142060409695,0.0002506462949,0.0009889142060409695,0.35,0.0,0.0,0.0,0.8901960784313725,0.0,0.0,0.0,0.0,7.916995768748468e-05,0.0003100923520048542,-0.0015977237598561247,0.8911849926374135,0.00043156145334953544,0.00021617878772569864,0.0004949850900676294,0.0005411841440579976,7.916995768748468e-05,0.0003100923520048542,-0.0015977237598561247,0.0009889142060409695,0.00043156145334953544,0.00021617878772569864,0.0004949850900676294,0.0005411841440579976,0.0,0.0,0.0,0.8901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8901960784313725,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.52,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.52,3.977,4.329,3.995,4.294,2.332938e-07,1.076794e-06,6.283958e-06,0.0002374537,3.280748e-06,6.863006e-07,7.180175e-07,9.13483e-07,2.134412454901961e-07,1.0048417607843137e-06,6.6571355294117645e-06,0.0002372160682352941,3.1981406862745097e-06,6.443905082352941e-07,6.435419733333333e-07,8.373011615686274e-07,1.9852554509803888e-08,7.195223921568633e-08,-3.7317752941176494e-07,2.3763176470591608e-07,8.260731372549009e-08,4.191009176470584e-08,7.447552666666674e-08,7.618183843137258e-08,0.1222236073039258,0.37317752941176496
60,60,True,0,0.01318807928570509,0.00017392543524604367,0.01318807928570509,0.0001353366814,0.01318807928570509,0.35,0.0,0.0,0.0,0.0,0.7058823529411764,0.0,0.0,0.0,0.0003502753015654416,0.0008429516510414653,0.0017402950476054506,-4.2998770523977776e-05,0.6926942736554713,0.0015108962825537472,0.0014505151674503892,0.0015196875304390135,0.0003502753015654416,0.0008429516510414653,0.0017402950476054506,-4.2998770523977776e-05,-0.01318807928570509,0.0015108962825537472,0.0014505151674503892,0.0015196875304390135,0.0,0.0,0.0,0.0,0.7058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411764,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.464,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.464,4.329,3.995,4.294,3.373093e-07,6.72225e-07,1.557905e-06,1.973274e-06,0.00012817,1.010887e-06,9.132853e-07,7.017958e-07,2.594672470588235e-07,4.832218588235293e-07,1.1525421176470588e-06,1.9905162352941173e-06,0.00013060672941176467,7.360694117647058e-07,7.03025788235294e-07,4.95284894117647e-07,7.784205294117647e-08,1.890031411764707e-07,4.0536288235294126e-07,-1.724223529411739e-08,-2.436729411764687e-06,2.7481758823529417e-07,2.10259511764706e-07,2.0651090588235297e-07,0.4772209661764682,2.436729411764687
61,61,True,0,0.008084267395456757,6.535537932124518e-05,0.008084267395456757,0.00020084021489999998,0.008084267395456757,0.35,0.0,0.0,0.0,0.7058823529411764,0.0,0.0,0.0,0.0,0.0002461568567766112,0.0009158393519199169,-0.003733824588625763,0.7139666203366332,0.0008413610672328119,0.0005999114499216973,0.0013245478444477506,0.0015250199875434954,0.0002461568567766112,0.0009158393519199169,-0.003733824588625763,0.008084267395456757,0.0008413610672328119,0.0005999114499216973,0.0013245478444477506,0.0015250199875434954,0.0,0.0,0.0,0.7058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411764,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.626,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.626,3.977,4.329,3.995,4.294,2.317507e-07,1.0154e-06,4.450902e-06,0.0001901943,2.719027e-06,6.312146e-07,7.138713e-07,8.837493e-07,1.6924856470588236e-07,7.967908235294117e-07,5.278785882352941e-06,0.0001881008470588235,2.535970588235294e-06,5.109704470588235e-07,5.102976e-07,6.639392470588234e-07,6.250213529411763e-08,2.1860917647058837e-07,-8.278838823529416e-07,2.0934529411765037e-06,1.8305641176470595e-07,1.2024415294117653e-07,2.0357370000000004e-07,2.1981005294117657e-07,0.49114155661765135,2.0934529411765035
62,62,True,0,0.0051737616857956414,2.6767809981406958e-05,0.0051737616857956414,0.0001671245852,0.0051737616857956414,0.35,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.00014616396179126655,0.00036528479322749455,0.0007548324387289049,-5.95296370401472e-05,0.861492904980871,0.0006641540133361856,0.0006305695217962604,0.0006650512392935414,0.00014616396179126655,0.00036528479322749455,0.0007548324387289049,-5.95296370401472e-05,-0.0051737616857956414,0.0006641540133361856,0.0006305695217962604,0.0006650512392935414,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.39,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.39,4.329,3.995,4.294,3.513627e-07,6.754731e-07,1.591487e-06,2.427086e-06,0.0001594001,1.025137e-06,9.551057e-07,6.988337e-07,3.1856812000000004e-07,5.9328906e-07,1.4150656000000002e-06,2.4439115999999997e-06,0.00016035603999999998,9.037296666666668e-07,8.6315944e-07,6.080997866666667e-07,3.2794579999999956e-08,8.218403999999995e-08,1.7642139999999983e-07,-1.6825599999999682e-08,-9.559399999999778e-07,1.2140733333333313e-07,9.194626000000012e-08,9.073391333333332e-08,0.19603164083333047,0.9559399999999778
63,63,True,0,0.001616278832291429,2.612357263713345e-06,0.001616278832291429,0.0002442466461,0.001616278832291429,0.35,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.00010235065056674736,0.0003881904742774409,-0.001777790968202915,0.8682829454989581,0.0005611985231059359,0.0002631304039724555,0.0005756044625058205,0.0006770686360563398,0.00010235065056674736,0.0003881904742774409,-0.001777790968202915,0.001616278832291429,0.0005611985231059359,0.0002631304039724555,0.0005756044625058205,0.0006770686360563398,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.533,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.533,3.977,4.329,3.995,4.294,2.33472e-07,1.068937e-06,6.070232e-06,0.0002313482,3.222411e-06,6.788211e-07,7.136771e-07,9.108959e-07,2.077996266666667e-07,9.782820666666666e-07,6.481176000000001e-06,0.00023094604,3.1136083333333335e-06,6.273581600000001e-07,6.265320533333334e-07,8.151698533333334e-07,2.5672373333333296e-08,9.065493333333344e-08,-4.1094400000000096e-07,4.021599999999982e-07,1.0880266666666644e-07,5.146293999999988e-08,8.714504666666661e-08,9.572604666666663e-08,0.15907100083333317,0.410944000000001
64,64,True,0,0.013187601942090788,0.00017391284498303672,0.013187601942090788,0.0001183585063,0.013187601942090788,0.35,0.0,0.0,0.0,0.0,0.615686274509804,0.0,0.0,0.0,0.0004319646076218128,0.0011106845094071313,0.0022660481948609972,-3.0099618657399192e-05,0.6024986725677132,0.00199039820172925,0.001910028730042442,0.001980845638261085,0.0004319646076218128,0.0011106845094071313,0.0022660481948609972,-3.0099618657399192e-05,-0.013187601942090788,0.00199039820172925,0.001910028730042442,0.001980845638261085,0.0,0.0,0.0,0.0,0.615686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615686274509804,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.505,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.505,4.329,3.995,4.294,3.244619e-07,6.73059e-07,1.539868e-06,1.731871e-06,0.0001114826,1.008386e-06,8.94195e-07,7.040654e-07,2.2631309882352943e-07,4.2147684352941176e-07,1.0052728470588237e-06,1.7361724941176471e-06,0.00011391809176470588,6.420160980392157e-07,6.131947152941176e-07,4.319984909803922e-07,9.814880117647056e-08,2.5158215647058823e-07,5.345951529411763e-07,-4.301494117647184e-09,-2.435491764705874e-06,3.6636990196078426e-07,2.8100028470588244e-07,2.7206690901960784e-07,0.5304445581372539,2.435491764705874
65,65,True,0,0.011080543681589505,0.00012277844827961312,0.011080543681589505,0.0001764645815,0.011080543681589505,0.35,0.0,0.0,0.0,0.615686274509804,0.0,0.0,0.0,0.0,0.00032286898640045266,0.0012273530800147889,-0.004425434004830434,0.6267668181913935,0.0011659788359048556,0.0008458535582083974,0.0017481862736619873,0.0019937427463563528,0.00032286898640045266,0.0012273530800147889,-0.004425434004830434,0.011080543681589505,0.0011659788359048556,0.0008458535582083974,0.0017481862736619873,0.0019937427463563528,0.0,0.0,0.0,0.615686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615686274509804,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.675,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.675,3.977,4.329,3.995,4.294,2.302599e-07,9.885262e-07,3.635648e-06,0.000166947,2.465728e-06,6.1522e-07,7.147593e-07,8.674401e-07,1.476223592156863e-07,6.94978662745098e-07,4.604274352941177e-06,0.00016406573882352942,2.2119299019607847e-06,4.4567977882352947e-07,4.450929066666667e-07,5.79102565490196e-07,8.26375407843137e-08,2.9354753725490185e-07,-9.686263529411766e-07,2.8812611764705755e-06,2.537980980392152e-07,1.695402211764705e-07,2.696663933333333e-07,2.88337534509804e-07,0.6509268568137238,2.8812611764705753
66,66,True,5,0.0188077562582033,0.0003537316954679854,0.0188077562582033,8.44767143e-05,0.40279018757060736,0.44669854687500005,0.0,0.0,0.0,0.0,0.403921568627451,0.0,0.0,0.0,0.0006445557665063115,0.0016419822323000344,0.0032700670123507482,3.2898690371868135e-05,0.4227293248856543,0.0027078267592306237,0.0027947476327752742,0.0029001180973998986,0.0006445557665063115,0.0016419822323000344,0.0032700670123507482,3.2898690371868135e-05,0.0188077562582033,0.0027078267592306237,0.0027947476327752742,0.0029001180973998986,0.0,0.0,0.0,0.0,0.403921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4358789262375202,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.606,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.59,4.329,3.995,4.294,3.087638e-07,6.744942e-07,1.493344e-06,1.259784e-06,7.822271e-05,9.584094e-07,8.508324e-07,7.083765e-07,1.4847292470588237e-07,2.7651028588235296e-07,6.595102117647059e-07,1.1390176235294118e-06,7.473607294117647e-05,4.21195274509804e-07,4.022869788235294e-07,2.8341302274509806e-07,1.6029087529411762e-07,3.9798391411764703e-07,8.33833788235294e-07,1.2076637647058818e-07,3.4866370588235407e-06,5.37214125490196e-07,4.4854542117647057e-07,4.249634772549019e-07,0.8012793796078446,3.4866370588235407
67,67,True,0,0.017203253357538806,0.00029595192608367017,0.017203253357538806,0.0001191632201,0.017203253357538806,0.35,0.0,0.0,0.0,0.403921568627451,0.0,0.0,0.0,0.0,0.0005301215748685599,0.0019427830642092653,-0.005130157873700299,0.4211248219849898,0.0015876232968045773,0.0014266398750638577,0.0027357012056593247,0.0031571599319907004,0.0005301215748685599,0.0019427830642092653,-0.005130157873700299,0.017203253357538806,0.0015876232968045773,0.0014266398750638577,0.0027357012056593247,0.0031571599319907004,0.0,0.0,0.0,0.403921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.403921568627451,0.0,0.0,0.0,0.0,4.318,4.261,4.164,3.794,3.977,4.329,3.995,4.294,4.318,4.261,4.164,3.794,3.977,4.329,3.995,4.294,2.320525e-07,9.215152e-07,1.935139e-06,0.0001121382,1.805475e-06,5.778388e-07,7.156624e-07,8.373372e-07,9.684778980392157e-08,4.559414156862745e-07,3.0206385882352945e-06,0.00010763548470588235,1.4511387254901961e-06,2.9238864470588236e-07,2.920036266666667e-07,3.79920791372549e-07,1.3520471019607842e-07,4.6557378431372546e-07,-1.0854995882352945e-06,4.502715294117657e-06,3.5433627450980395e-07,2.8545015529411767e-07,4.2365877333333327e-07,4.5741640862745095e-07,0.9637318735784327,4.502715294117657
68,68,True,0,0.009270846736879446,8.594859921870826e-05,0.009270846736879446,5.6982718200000005e-05,0.009270846736879446,0.35,0.0,0.0,0.0,0.0,0.2862745098039215,0.0,0.0,0.0,0.0008093555323656584,0.002058853529868825,0.004115684462713187,5.461084419422155e-05,0.27700366306704205,0.003179233269412843,0.0035173050205861366,0.003625675586558564,0.0008093555323656584,0.002058853529868825,0.004115684462713187,5.461084419422155e-05,-0.009270846736879446,0.003179233269412843,0.0035173050205861366,0.003625675586558564,0.0,0.0,0.0,0.0,0.2862745098039215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2862745098039215,0.0,0.0,0.0,4.318,4.261,4.164,4.23,3.668,4.329,3.995,4.294,4.318,4.261,4.164,4.23,3.668,4.329,3.995,4.294,2.943299e-07,6.723444e-07,1.462824e-06,8.697539e-07,5.126119e-05,8.970491e-07,8.161501e-07,7.090768e-07,1.0522838352941175e-07,1.9597330941176465e-07,4.674198588235293e-07,8.072649176470586e-07,5.2968284705882335e-05,2.985170392156862e-07,2.8511601411764694e-07,2.0086554039215682e-07,1.8910151647058828e-07,4.763710905882354e-07,9.954041411764708e-07,6.248898235294136e-08,-1.707094705882333e-06,5.985320607843138e-07,5.31034085882353e-07,5.082112596078433e-07,0.6335297303431349,1.707094705882333
69,69,True,0,0.006163755810123295,3.7991885686828676e-05,0.006163755810123295,0.00024608813630000003,0.006163755810123295,0.35,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,5.7531420358192796e-05,9.672406372476143e-05,0.9394970891434565,0.0009205494706570061,5.7086041460195766e-05,0.0001680228570769579,0.00025703554140370526,0.00027747461805128874,5.7531420358192796e-05,9.672406372476143e-05,0.006163755810123295,0.0009205494706570061,5.7086041460195766e-05,0.0001680228570769579,0.00025703554140370526,0.00027747461805128874,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,4.318,4.261,3.47,4.23,3.977,4.329,3.995,4.294,4.318,4.261,3.47,4.23,3.977,4.329,3.995,4.294,3.789139e-07,6.307637e-07,0.0002257935,1.639151e-05,7.452853e-07,5.392902e-07,9.052502e-07,7.03623e-07,3.633183866666666e-07,6.027742933333333e-07,0.0002243038933333333,1.6039912e-05,7.263344666666666e-07,5.031391866666665e-07,8.598740266666666e-07,6.593459599999999e-07,1.559551333333339e-08,2.7989406666666695e-08,1.4896066666666898e-06,3.515979999999997e-07,1.8950833333333404e-08,3.615101333333344e-08,4.537617333333339e-08,4.4277040000000086e-08,0.2536930808333362,1.4896066666666898
