sample_index,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,expected_input_power_0,expected_input_power_1,expected_input_power_2,expected_input_power_3,expected_input_power_4,expected_input_power_5,expected_input_power_6,expected_input_power_7,feature_sum,expected_input_power_sum,feature_min,feature_max,feature_valid,finite_ok,nonnegative_ok,sum_ok,upper_bound_ok,nonzero_ok,feature_validation_mode
129,0.0,0.0,0.0,0.9882352941176468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.58823529411761,0.0,0.0,0.0,0.0,0.9882352941176468,118.58823529411761,0.0,0.9882352941176468,True,True,True,True,True,True,bounded
130,0.0,0.0,0.0,0.0,0.4117647058823528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.411764705882334,0.0,0.0,0.0,0.4117647058823528,49.411764705882334,0.0,0.4117647058823528,True,True,True,True,True,True,bounded
131,0.0,0.0,0.7529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.35294117647058,0.0,0.0,0.0,0.0,0.0,0.7529411764705882,90.35294117647058,0.0,0.7529411764705882,True,True,True,True,True,True,bounded
132,0.0,0.0,0.0,0.4117647058823528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.411764705882334,0.0,0.0,0.0,0.0,0.4117647058823528,49.411764705882334,0.0,0.4117647058823528,True,True,True,True,True,True,bounded
133,0.0,0.0,0.0,0.0,0.2235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.823529411764707,0.0,0.0,0.0,0.2235294117647059,26.823529411764707,0.0,0.2235294117647059,True,True,True,True,True,True,bounded
134,0.0,0.7529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.35294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.7529411764705882,90.35294117647058,0.0,0.7529411764705882,True,True,True,True,True,True,bounded
135,0.0,0.0,0.5215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.58823529411765,0.0,0.0,0.0,0.0,0.0,0.5215686274509804,62.58823529411765,0.0,0.5215686274509804,True,True,True,True,True,True,bounded
136,0.0,0.0,0.0,0.2235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.823529411764707,0.0,0.0,0.0,0.0,0.2235294117647059,26.823529411764707,0.0,0.2235294117647059,True,True,True,True,True,True,bounded
137,0.0,0.0,0.0,0.0,0.207843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94117647058824,0.0,0.0,0.0,0.207843137254902,24.94117647058824,0.0,0.207843137254902,True,True,True,True,True,True,bounded
138,0.0,0.5215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.5215686274509804,62.58823529411765,0.0,0.5215686274509804,True,True,True,True,True,True,bounded
139,0.0,0.0,0.3843137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.11764705882353,0.0,0.0,0.0,0.0,0.0,0.3843137254901961,46.11764705882353,0.0,0.3843137254901961,True,True,True,True,True,True,bounded
140,0.0,0.0,0.0,0.207843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94117647058824,0.0,0.0,0.0,0.0,0.207843137254902,24.94117647058824,0.0,0.207843137254902,True,True,True,True,True,True,bounded
141,0.0,0.0,0.0,0.0,0.2313725490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.764705882352935,0.0,0.0,0.0,0.2313725490196078,27.764705882352935,0.0,0.2313725490196078,True,True,True,True,True,True,bounded
142,0.0,0.3843137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.11764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.3843137254901961,46.11764705882353,0.0,0.3843137254901961,True,True,True,True,True,True,bounded
143,0.0,0.0,0.3372549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.470588235294116,0.0,0.0,0.0,0.0,0.0,0.3372549019607843,40.470588235294116,0.0,0.3372549019607843,True,True,True,True,True,True,bounded
144,0.0,0.0,0.0,0.2313725490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.764705882352935,0.0,0.0,0.0,0.0,0.2313725490196078,27.764705882352935,0.0,0.2313725490196078,True,True,True,True,True,True,bounded
145,0.0,0.0,0.0,0.0,0.2470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.647058823529402,0.0,0.0,0.0,0.2470588235294117,29.647058823529402,0.0,0.2470588235294117,True,True,True,True,True,True,bounded
146,0.0,0.3372549019607843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.470588235294116,0.0,0.0,0.0,0.0,0.0,0.0,0.3372549019607843,40.470588235294116,0.0,0.3372549019607843,True,True,True,True,True,True,bounded
147,0.0,0.0,0.3215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58823529411765,0.0,0.0,0.0,0.0,0.0,0.3215686274509804,38.58823529411765,0.0,0.3215686274509804,True,True,True,True,True,True,bounded
148,0.0,0.0,0.0,0.2470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.647058823529402,0.0,0.0,0.0,0.0,0.2470588235294117,29.647058823529402,0.0,0.2470588235294117,True,True,True,True,True,True,bounded
149,0.0,0.3215686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.3215686274509804,38.58823529411765,0.0,0.3215686274509804,True,True,True,True,True,True,bounded
150,0.0,0.0,0.4509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.11764705882352,0.0,0.0,0.0,0.0,0.0,0.4509803921568627,54.11764705882352,0.0,0.4509803921568627,True,True,True,True,True,True,bounded
151,0.0,0.4509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.11764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.4509803921568627,54.11764705882352,0.0,0.4509803921568627,True,True,True,True,True,True,bounded
152,0.0,0.0,0.8117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.41176470588235,0.0,0.0,0.0,0.0,0.0,0.8117647058823529,97.41176470588235,0.0,0.8117647058823529,True,True,True,True,True,True,bounded
153,0.0,0.0,0.0,0.0,0.6431372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1764705882353,0.0,0.0,0.0,0.6431372549019608,77.1764705882353,0.0,0.6431372549019608,True,True,True,True,True,True,bounded
154,0.0,0.8117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.8117647058823529,97.41176470588235,0.0,0.8117647058823529,True,True,True,True,True,True,bounded
155,0.0,0.0,0.7490196078431371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.88235294117646,0.0,0.0,0.0,0.0,0.0,0.7490196078431371,89.88235294117646,0.0,0.7490196078431371,True,True,True,True,True,True,bounded
156,0.0,0.0,0.0,0.6431372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.1764705882353,0.0,0.0,0.0,0.0,0.6431372549019608,77.1764705882353,0.0,0.6431372549019608,True,True,True,True,True,True,bounded
157,0.0,0.0,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.529411764705877,0.0,0.0,0.0,0.196078431372549,23.529411764705877,0.0,0.196078431372549,True,True,True,True,True,True,bounded
158,0.0,0.7490196078431371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.88235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.7490196078431371,89.88235294117646,0.0,0.7490196078431371,True,True,True,True,True,True,bounded
159,0.0,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.529411764705877,0.0,0.0,0.0,0.0,0.196078431372549,23.529411764705877,0.0,0.196078431372549,True,True,True,True,True,True,bounded
160,0.0,0.0,0.0,0.0,0.3764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.17647058823529,0.0,0.0,0.0,0.3764705882352941,45.17647058823529,0.0,0.3764705882352941,True,True,True,True,True,True,bounded
161,0.0,0.0,0.0,0.3764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.17647058823529,0.0,0.0,0.0,0.0,0.3764705882352941,45.17647058823529,0.0,0.3764705882352941,True,True,True,True,True,True,bounded
162,0.0,0.0,0.0,0.0,0.7803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6470588235294,0.0,0.0,0.0,0.7803921568627451,93.6470588235294,0.0,0.7803921568627451,True,True,True,True,True,True,bounded
163,0.0,0.0,0.0,0.7803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6470588235294,0.0,0.0,0.0,0.0,0.7803921568627451,93.6470588235294,0.0,0.7803921568627451,True,True,True,True,True,True,bounded
164,0.0,0.0,0.0,0.0,0.0823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88235294117646,0.0,0.0,0.0,0.0823529411764705,9.88235294117646,0.0,0.0823529411764705,True,True,True,True,True,True,bounded
165,0.0,0.0,0.0,0.0823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88235294117646,0.0,0.0,0.0,0.0,0.0823529411764705,9.88235294117646,0.0,0.0823529411764705,True,True,True,True,True,True,bounded
166,0.0,0.0,0.0,0.0,0.0862745098039215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35294117647058,0.0,0.0,0.0,0.0862745098039215,10.35294117647058,0.0,0.0862745098039215,True,True,True,True,True,True,bounded
167,0.0,0.0,0.0,0.0862745098039215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35294117647058,0.0,0.0,0.0,0.0,0.0862745098039215,10.35294117647058,0.0,0.0862745098039215,True,True,True,True,True,True,bounded
168,0.0,0.0,0.0,0.0,0.3725490196078431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.705882352941174,0.0,0.0,0.0,0.3725490196078431,44.705882352941174,0.0,0.3725490196078431,True,True,True,True,True,True,bounded
169,0.0,0.0,0.0,0.3725490196078431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.705882352941174,0.0,0.0,0.0,0.0,0.3725490196078431,44.705882352941174,0.0,0.3725490196078431,True,True,True,True,True,True,bounded
170,0.0,0.0,0.8901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.8235294117647,0.0,0.0,0.0,0.0,0.0,0.8901960784313725,106.8235294117647,0.0,0.8901960784313725,True,True,True,True,True,True,bounded
171,0.0,0.0,0.0,0.0,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.705882352941174,0.0,0.0,0.0,0.5058823529411764,60.705882352941174,0.0,0.5058823529411764,True,True,True,True,True,True,bounded
172,0.0,0.8901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.8901960784313725,106.8235294117647,0.0,0.8901960784313725,True,True,True,True,True,True,bounded
173,0.0,0.0,0.0,0.5058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.705882352941174,0.0,0.0,0.0,0.0,0.5058823529411764,60.705882352941174,0.0,0.5058823529411764,True,True,True,True,True,True,bounded
174,0.0,0.0,0.0,0.0,0.0705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470588235294112,0.0,0.0,0.0,0.0705882352941176,8.470588235294112,0.0,0.0705882352941176,True,True,True,True,True,True,bounded
175,0.0,0.0,0.7058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.70588235294117,0.0,0.0,0.0,0.0,0.0,0.7058823529411764,84.70588235294117,0.0,0.7058823529411764,True,True,True,True,True,True,bounded
176,0.0,0.0,0.0,0.0705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470588235294112,0.0,0.0,0.0,0.0,0.0705882352941176,8.470588235294112,0.0,0.0705882352941176,True,True,True,True,True,True,bounded
177,0.0,0.0,0.0,0.0,0.2039215686274509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47058823529411,0.0,0.0,0.0,0.2039215686274509,24.47058823529411,0.0,0.2039215686274509,True,True,True,True,True,True,bounded
178,0.0,0.7058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.70588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411764,84.70588235294117,0.0,0.7058823529411764,True,True,True,True,True,True,bounded
179,0.0,0.0,0.0,0.2039215686274509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47058823529411,0.0,0.0,0.0,0.0,0.2039215686274509,24.47058823529411,0.0,0.2039215686274509,True,True,True,True,True,True,bounded
180,0.0,0.0,0.0,0.0,0.9058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.70588235294116,0.0,0.0,0.0,0.9058823529411764,108.70588235294116,0.0,0.9058823529411764,True,True,True,True,True,True,bounded
181,0.0,0.0,0.0,0.9058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.70588235294116,0.0,0.0,0.0,0.0,0.9058823529411764,108.70588235294116,0.0,0.9058823529411764,True,True,True,True,True,True,bounded
182,0.0,0.0,0.0,0.0,0.9098039215686275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.1764705882353,0.0,0.0,0.0,0.9098039215686275,109.1764705882353,0.0,0.9098039215686275,True,True,True,True,True,True,bounded
183,0.0,0.0,0.0,0.9098039215686275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.1764705882353,0.0,0.0,0.0,0.0,0.9098039215686275,109.1764705882353,0.0,0.9098039215686275,True,True,True,True,True,True,bounded
184,0.0,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,104.0,0.0,0.8666666666666667,True,True,True,True,True,True,bounded
185,0.0,0.0,0.0,0.0,0.184313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.117647058823522,0.0,0.0,0.0,0.184313725490196,22.117647058823522,0.0,0.184313725490196,True,True,True,True,True,True,bounded
186,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,104.0,0.0,0.8666666666666667,True,True,True,True,True,True,bounded
187,0.0,0.0,0.615686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.88235294117648,0.0,0.0,0.0,0.0,0.0,0.615686274509804,73.88235294117648,0.0,0.615686274509804,True,True,True,True,True,True,bounded
188,0.0,0.0,0.0,0.184313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.117647058823522,0.0,0.0,0.0,0.0,0.184313725490196,22.117647058823522,0.0,0.184313725490196,True,True,True,True,True,True,bounded
189,0.0,0.0,0.0,0.0,0.0745098039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.941176470588232,0.0,0.0,0.0,0.0745098039215686,8.941176470588232,0.0,0.0745098039215686,True,True,True,True,True,True,bounded
190,0.0,0.615686274509804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.88235294117648,0.0,0.0,0.0,0.0,0.0,0.0,0.615686274509804,73.88235294117648,0.0,0.615686274509804,True,True,True,True,True,True,bounded
191,0.0,0.0,0.403921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.470588235294116,0.0,0.0,0.0,0.0,0.0,0.403921568627451,48.470588235294116,0.0,0.403921568627451,True,True,True,True,True,True,bounded
192,0.0,0.0,0.0,0.0745098039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.941176470588232,0.0,0.0,0.0,0.0,0.0745098039215686,8.941176470588232,0.0,0.0745098039215686,True,True,True,True,True,True,bounded
193,0.0,0.403921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.470588235294116,0.0,0.0,0.0,0.0,0.0,0.0,0.403921568627451,48.470588235294116,0.0,0.403921568627451,True,True,True,True,True,True,bounded
194,0.0,0.0,0.2862745098039215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35294117647058,0.0,0.0,0.0,0.0,0.0,0.2862745098039215,34.35294117647058,0.0,0.2862745098039215,True,True,True,True,True,True,bounded
195,0.0,0.0,0.0,0.0,0.0784313725490195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.411764705882339,0.0,0.0,0.0,0.0784313725490195,9.411764705882339,0.0,0.0784313725490195,True,True,True,True,True,True,bounded
196,0.0,0.2862745098039215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.35294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.2862745098039215,34.35294117647058,0.0,0.2862745098039215,True,True,True,True,True,True,bounded
197,0.0,0.0,0.2392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.705882352941174,0.0,0.0,0.0,0.0,0.0,0.2392156862745098,28.705882352941174,0.0,0.2392156862745098,True,True,True,True,True,True,bounded
198,0.0,0.0,0.0,0.0784313725490195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.411764705882339,0.0,0.0,0.0,0.0,0.0784313725490195,9.411764705882339,0.0,0.0784313725490195,True,True,True,True,True,True,bounded
199,0.0,0.2392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.705882352941174,0.0,0.0,0.0,0.0,0.0,0.0,0.2392156862745098,28.705882352941174,0.0,0.2392156862745098,True,True,True,True,True,True,bounded
200,0.0,0.0,0.2823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.88235294117646,0.0,0.0,0.0,0.0,0.0,0.2823529411764705,33.88235294117646,0.0,0.2823529411764705,True,True,True,True,True,True,bounded
201,0.0,0.2823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.88235294117646,0.0,0.0,0.0,0.0,0.0,0.0,0.2823529411764705,33.88235294117646,0.0,0.2823529411764705,True,True,True,True,True,True,bounded
202,0.0,0.0,0.3921568627450979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.058823529411754,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,47.058823529411754,0.0,0.3921568627450979,True,True,True,True,True,True,bounded
203,0.0,0.3921568627450979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.058823529411754,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,47.058823529411754,0.0,0.3921568627450979,True,True,True,True,True,True,bounded
204,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.6,72.0,0.0,0.6,True,True,True,True,True,True,bounded
205,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,72.0,0.0,0.6,True,True,True,True,True,True,bounded
206,0.0,0.0,0.8784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.41176470588235,0.0,0.0,0.0,0.0,0.0,0.8784313725490196,105.41176470588235,0.0,0.8784313725490196,True,True,True,True,True,True,bounded
207,0.0,0.0,0.0,0.0,0.192156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05882352941176,0.0,0.0,0.0,0.192156862745098,23.05882352941176,0.0,0.192156862745098,True,True,True,True,True,True,bounded
208,0.0,0.8784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.8784313725490196,105.41176470588235,0.0,0.8784313725490196,True,True,True,True,True,True,bounded
209,0.0,0.0,0.0,0.192156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05882352941176,0.0,0.0,0.0,0.0,0.192156862745098,23.05882352941176,0.0,0.192156862745098,True,True,True,True,True,True,bounded
210,0.0,0.0,0.0,0.0,0.6039215686274509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.47058823529412,0.0,0.0,0.0,0.6039215686274509,72.47058823529412,0.0,0.6039215686274509,True,True,True,True,True,True,bounded
211,0.0,0.0,0.0,0.6039215686274509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.47058823529412,0.0,0.0,0.0,0.0,0.6039215686274509,72.47058823529412,0.0,0.6039215686274509,True,True,True,True,True,True,bounded
212,0.0,0.0,0.0,0.0,0.996078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.52941176470588,0.0,0.0,0.0,0.996078431372549,119.52941176470588,0.0,0.996078431372549,True,True,True,True,True,True,bounded
213,0.0,0.0,0.0,0.996078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.52941176470588,0.0,0.0,0.0,0.0,0.996078431372549,119.52941176470588,0.0,0.996078431372549,True,True,True,True,True,True,bounded
214,0.0,0.0,0.952941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.35294117647055,0.0,0.0,0.0,0.0,0.0,0.952941176470588,114.35294117647055,0.0,0.952941176470588,True,True,True,True,True,True,bounded
215,0.0,0.0,0.0,0.0,0.8039215686274511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.47058823529413,0.0,0.0,0.0,0.8039215686274511,96.47058823529413,0.0,0.8039215686274511,True,True,True,True,True,True,bounded
216,0.0,0.952941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.35294117647055,0.0,0.0,0.0,0.0,0.0,0.0,0.952941176470588,114.35294117647055,0.0,0.952941176470588,True,True,True,True,True,True,bounded
217,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.999999999999993,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,31.999999999999993,0.0,0.2666666666666666,True,True,True,True,True,True,bounded
218,0.0,0.0,0.0,0.8039215686274511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.47058823529413,0.0,0.0,0.0,0.0,0.8039215686274511,96.47058823529413,0.0,0.8039215686274511,True,True,True,True,True,True,bounded
219,0.0,0.0,0.0,0.0,0.1294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.529411764705877,0.0,0.0,0.0,0.1294117647058823,15.529411764705877,0.0,0.1294117647058823,True,True,True,True,True,True,bounded
220,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,31.999999999999993,0.0,0.2666666666666666,True,True,True,True,True,True,bounded
221,0.0,0.0,0.0627450980392156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5294117647058725,0.0,0.0,0.0,0.0,0.0,0.0627450980392156,7.5294117647058725,0.0,0.0627450980392156,True,True,True,True,True,True,bounded
222,0.0,0.0,0.0,0.1294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.529411764705877,0.0,0.0,0.0,0.0,0.1294117647058823,15.529411764705877,0.0,0.1294117647058823,True,True,True,True,True,True,bounded
223,0.0,0.0,0.0,0.0,0.0901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.823529411764701,0.0,0.0,0.0,0.0901960784313725,10.823529411764701,0.0,0.0901960784313725,True,True,True,True,True,True,bounded
224,0.0,0.0627450980392156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5294117647058725,0.0,0.0,0.0,0.0,0.0,0.0,0.0627450980392156,7.5294117647058725,0.0,0.0627450980392156,True,True,True,True,True,True,bounded
225,0.0,0.0,0.0980392156862744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.764705882352928,0.0,0.0,0.0,0.0,0.0,0.0980392156862744,11.764705882352928,0.0,0.0980392156862744,True,True,True,True,True,True,bounded
226,0.0,0.0,0.0,0.0901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.823529411764701,0.0,0.0,0.0,0.0,0.0901960784313725,10.823529411764701,0.0,0.0901960784313725,True,True,True,True,True,True,bounded
227,0.0,0.0,0.0,0.0,0.1098039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.176470588235286,0.0,0.0,0.0,0.1098039215686274,13.176470588235286,0.0,0.1098039215686274,True,True,True,True,True,True,bounded
228,0.0,0.0980392156862744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.764705882352928,0.0,0.0,0.0,0.0,0.0,0.0,0.0980392156862744,11.764705882352928,0.0,0.0980392156862744,True,True,True,True,True,True,bounded
229,0.0,0.0,0.0,0.1098039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.176470588235286,0.0,0.0,0.0,0.0,0.1098039215686274,13.176470588235286,0.0,0.1098039215686274,True,True,True,True,True,True,bounded
230,0.0,0.0,0.0941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29411764705882,0.0,0.0,0.0,0.0,0.0,0.0941176470588235,11.29411764705882,0.0,0.0941176470588235,True,True,True,True,True,True,bounded
231,0.0,0.0941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0941176470588235,11.29411764705882,0.0,0.0941176470588235,True,True,True,True,True,True,bounded
232,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999999999999991,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,7.999999999999991,0.0,0.0666666666666666,True,True,True,True,True,True,bounded
233,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,7.999999999999991,0.0,0.0666666666666666,True,True,True,True,True,True,bounded
234,0.0,0.0,0.6078431372549019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.94117647058823,0.0,0.0,0.0,0.0,0.0,0.6078431372549019,72.94117647058823,0.0,0.6078431372549019,True,True,True,True,True,True,bounded
235,0.0,0.6078431372549019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.94117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.6078431372549019,72.94117647058823,0.0,0.6078431372549019,True,True,True,True,True,True,bounded
236,0.0,0.0,0.0,0.0,0.9490196078431372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.88235294117646,0.0,0.0,0.0,0.9490196078431372,113.88235294117646,0.0,0.9490196078431372,True,True,True,True,True,True,bounded
237,0.0,0.0,0.0,0.9490196078431372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.88235294117646,0.0,0.0,0.0,0.0,0.9490196078431372,113.88235294117646,0.0,0.9490196078431372,True,True,True,True,True,True,bounded
238,0.0,0.0,0.984313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.11764705882352,0.0,0.0,0.0,0.0,0.0,0.984313725490196,118.11764705882352,0.0,0.984313725490196,True,True,True,True,True,True,bounded
239,0.0,0.0,0.0,0.0,0.8549019607843135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.58823529411761,0.0,0.0,0.0,0.8549019607843135,102.58823529411761,0.0,0.8549019607843135,True,True,True,True,True,True,bounded
240,0.0,0.984313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.11764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.984313725490196,118.11764705882352,0.0,0.984313725490196,True,True,True,True,True,True,bounded
241,0.0,0.0,0.0,0.8549019607843135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.58823529411761,0.0,0.0,0.0,0.0,0.8549019607843135,102.58823529411761,0.0,0.8549019607843135,True,True,True,True,True,True,bounded
242,0.0,0.0,0.0,0.0,0.1686274509803921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.235294117647054,0.0,0.0,0.0,0.1686274509803921,20.235294117647054,0.0,0.1686274509803921,True,True,True,True,True,True,bounded
243,0.0,0.0,0.0549019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.588235294117643,0.0,0.0,0.0,0.0,0.0,0.0549019607843137,6.588235294117643,0.0,0.0549019607843137,True,True,True,True,True,True,bounded
