global_target_layer,current_layer,layer_status,skip_reason,layer_iter,loss_before_iter,loss_after_iter,heater_label,heater_port,mzi_id,arm_index,voltage_before,voltage_after,gradient,accepted,line_search_trials,lr_start,lr_used,lr_next,update_mode,coarse_search_trials,coarse_search_step_v
8,5,optimized,,4,0.16567184506281823,0.16549124778859842,MZI19_arm1,78,19,1,0.001,0.0009906318666822755,0.0009992675538906233,True,2,0.018750000000000003,0.009375000000000001,0.014062500000000002,line_search,0,0.0
8,5,optimized,,4,0.16549124778859842,0.16549124778859842,MZI17_arm1,80,17,1,4.994,4.994,-0.012957077912708751,False,4,0.010546875,0.010546875,0.0052734375,rejected,0,0.0
8,5,optimized,,4,0.16549124778859842,0.16549124778859842,MZI18_arm1,79,18,1,2.0,2.0,-0.0234337059515456,False,6,0.06328125000000001,0.06328125000000001,0.031640625000000006,rejected,0,0.0
8,5,optimized,,4,0.16549124778859842,0.16541869809065451,MZI17_arm0,84,17,0,4.006,4.005976510818384,0.017816979241295536,True,2,0.00263671875,0.001318359375,0.0019775390625000003,line_search,0,0.0
8,5,optimized,,5,0.16593965620423629,0.1443112111274291,MZI19_arm0,82,19,0,4.668,4.768,-0.2993250049776819,True,1,0.7593750000000001,0.7593750000000001,1.0,line_search,0,0.0
8,5,optimized,,5,0.1443112111274291,0.14406831547136012,MZI20_arm1,77,20,1,2.383,2.3620428746534277,0.02759786053869587,True,1,0.7593750000000001,0.7593750000000001,1.0,line_search,0,0.0
8,5,optimized,,5,0.14406831547136012,0.14406831547136012,MZI20_arm0,81,20,0,4.131,4.131,0.009561683243140337,False,2,0.00263671875,0.00263671875,0.001318359375,rejected,0,0.0
8,5,optimized,,5,0.14406831547136012,0.14406831547136012,MZI18_arm0,83,18,0,4.083,4.083,0.0029088487820371554,False,10,0.7593750000000001,0.7593750000000001,0.37968750000000007,rejected,0,0.0
8,5,optimized,,5,0.14406831547136012,0.14406831547136012,MZI18_arm1,79,18,1,2.0,2.0,-0.027986121465760325,False,5,0.031640625000000006,0.031640625000000006,0.015820312500000003,rejected,0,0.0
8,5,optimized,,5,0.14406831547136012,0.14406831547136012,MZI17_arm0,84,17,0,4.006,4.006,0.016766158949990843,False,1,0.0019775390625000003,0.0019775390625000003,0.001,rejected,0,0.0
8,5,optimized,,5,0.14406831547136012,0.14406831547136012,MZI17_arm1,80,17,1,4.994,4.994,-0.016000591526425446,False,3,0.0052734375,0.0052734375,0.00263671875,rejected,0,0.0
8,5,optimized,,5,0.14406831547136012,0.14406831547136012,MZI19_arm1,78,19,1,0.001,0.001,-0.0019107169509144503,False,4,0.014062500000000002,0.014062500000000002,0.007031250000000001,rejected,0,0.0
8,5,optimized,,6,0.14524357290076828,0.1440501705048918,MZI19_arm0,82,19,0,4.768,4.867999999999999,-0.10895460162579178,True,1,1.0,1.0,1.0,line_search,0,0.0
8,5,optimized,,6,0.1440501705048918,0.14383159338753737,MZI18_arm1,79,18,1,2.0,2.0005183189045255,-0.032762873965056616,True,1,0.015820312500000003,0.015820312500000003,0.023730468750000004,line_search,0,0.0
8,5,optimized,,6,0.14383159338753737,0.14356727776258973,MZI20_arm1,77,20,1,2.362,2.37630636193426,-0.014306361934259675,True,1,1.0,1.0,1.0,line_search,0,0.0
8,5,optimized,,6,0.14356727776258973,0.1433928818644404,MZI17_arm0,84,17,0,4.006,4.00598233087722,0.017669122780323607,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,6,0.1433928818644404,0.1433928818644404,MZI17_arm1,80,17,1,4.994,4.994,-0.026196447065712645,False,2,0.00263671875,0.00263671875,0.001318359375,rejected,0,0.0
8,5,optimized,,6,0.1433928818644404,0.1433928818644404,MZI20_arm0,81,20,0,4.131,4.131,-0.0014418036740515869,False,1,0.001318359375,0.001318359375,0.001,rejected,0,0.0
8,5,optimized,,6,0.1433928818644404,0.14329772998968252,MZI18_arm0,83,18,0,4.083,4.077078212284453,0.031192955867900107,True,2,0.37968750000000007,0.18984375000000003,0.284765625,line_search,0,0.0
8,5,optimized,,6,0.14329772998968252,0.14329772998968252,MZI19_arm1,78,19,1,0.001,0.001,-0.0037830281767564904,False,3,0.007031250000000001,0.007031250000000001,0.0035156250000000005,rejected,0,0.0
8,5,optimized,,7,0.14457466485744686,0.1436676103560465,MZI19_arm0,82,19,0,4.868,4.784703284317483,0.08329671568251787,True,1,1.0,1.0,1.0,line_search,0,0.0
8,5,optimized,,7,0.1436676103560465,0.14363522822467814,MZI18_arm1,79,18,1,2.001,2.0014555378593886,-0.019196327901808263,True,1,0.023730468750000004,0.023730468750000004,0.035595703125,line_search,0,0.0
8,5,optimized,,7,0.14363522822467814,0.14337098734817993,MZI18_arm0,83,18,0,4.077,4.075886357346101,0.007821468296244527,True,2,0.284765625,0.1423828125,0.21357421875000002,line_search,0,0.0
8,5,optimized,,7,0.14337098734817993,0.14337098734817993,MZI17_arm1,80,17,1,4.994,4.994,-0.01658956273814343,False,1,0.001318359375,0.001318359375,0.001,rejected,0,0.0
8,5,optimized,,7,0.14337098734817993,0.14337098734817993,MZI17_arm0,84,17,0,4.006,4.006,0.021989988666346275,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,5,optimized,,7,0.14337098734817993,0.14337098734817993,MZI20_arm1,77,20,1,2.376,2.376,0.008840570083951107,False,10,1.0,1.0,0.5,rejected,0,0.0
8,5,optimized,,7,0.14337098734817993,0.14337098734817993,MZI19_arm1,78,19,1,0.001,0.001,0.00022390491785122322,False,2,0.0035156250000000005,0.0035156250000000005,0.0017578125000000003,rejected,0,0.0
8,5,optimized,,7,0.14337098734817993,0.14337098734817993,MZI20_arm0,81,20,0,4.131,4.131,0.009900774844088595,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,8,0.14462215709409254,0.14329271482617373,MZI19_arm0,82,19,0,4.785,4.836884081163293,-0.05188408116329312,True,1,1.0,1.0,1.0,line_search,0,0.0
8,5,optimized,,8,0.14329271482617373,0.1429688515975297,MZI17_arm0,84,17,0,4.006,4.005985689808881,0.014310191119464168,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,8,0.1429688515975297,0.14288028796105745,MZI18_arm1,79,18,1,2.001,2.001022633483516,-0.020347160160635158,True,6,0.035595703125,0.00111236572265625,0.0016685485839843751,line_search,0,0.0
8,5,optimized,,8,0.14288028796105745,0.14288028796105745,MZI17_arm1,80,17,1,4.994,4.994,-0.00740254926004257,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,8,0.14288028796105745,0.14288028796105745,MZI20_arm0,81,20,0,4.131,4.131,-0.0005439583288240185,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,8,0.14288028796105745,0.14274538359998235,MZI20_arm1,77,20,1,2.376,2.376458039449133,-0.007328631186125083,True,4,0.5,0.0625,0.09375,line_search,0,0.0
8,5,optimized,,8,0.14274538359998235,0.13900650554458024,MZI18_arm0,83,18,0,4.076,4.075655082539954,0.012919816336048466,True,4,0.21357421875000002,0.026696777343750002,0.040045166015625,line_search,0,0.0
8,5,optimized,,8,0.13900650554458024,0.13900650554458024,MZI19_arm1,78,19,1,0.001,0.001,-0.08757417565083546,False,1,0.0017578125000000003,0.0017578125000000003,0.001,rejected,0,0.0
8,5,optimized,,9,0.1409331691392746,0.1409331691392746,MZI19_arm1,78,19,1,0.001,0.001,-0.03836259399028366,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,9,0.1409331691392746,0.13910310325931607,MZI19_arm0,82,19,0,4.837,4.83632780576007,0.04302043135552777,True,7,1.0,0.015625,0.0234375,line_search,0,0.0
8,5,optimized,,9,0.13910310325931607,0.13910310325931607,MZI18_arm1,79,18,1,2.001,2.001,-0.052208095432312814,False,1,0.0016685485839843751,0.0016685485839843751,0.001,rejected,0,0.0
8,5,optimized,,9,0.13910310325931607,0.13910310325931607,MZI17_arm0,84,17,0,4.006,4.006,-0.017876845101273176,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,5,optimized,,9,0.13910310325931607,0.13910310325931607,MZI18_arm0,83,18,0,4.076,4.076,0.00237869591525613,False,6,0.040045166015625,0.040045166015625,0.0200225830078125,rejected,0,0.0
8,5,optimized,,9,0.13910310325931607,0.13889613789377214,MZI17_arm1,80,17,1,4.994,4.994046193786901,-0.04619378690143798,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,9,0.13889613789377214,0.13889613789377214,MZI20_arm1,77,20,1,2.376,2.376,-0.014241001659923135,False,7,0.09375,0.09375,0.046875,rejected,0,0.0
8,5,optimized,,9,0.13889613789377214,0.13889613789377214,MZI20_arm0,81,20,0,4.131,4.131,-0.020467524098274646,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,10,0.14001970932151764,0.14000517967099996,MZI18_arm1,79,18,1,2.001,2.0010075911717236,-0.007591171723638622,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,10,0.14000517967099996,0.14000517967099996,MZI17_arm1,80,17,1,4.994,4.994,-0.05271891508427219,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,5,optimized,,10,0.14000517967099996,0.13991061700624483,MZI19_arm0,82,19,0,4.836,4.835715287284847,0.02429548502644856,True,2,0.0234375,0.01171875,0.017578125,line_search,0,0.0
8,5,optimized,,10,0.13991061700624483,0.13847434975366948,MZI19_arm1,78,19,1,0.001,0.0010314072869353134,-0.0314072869353133,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,10,0.13847434975366948,0.13847434975366948,MZI20_arm0,81,20,0,4.131,4.131,-0.051504931899324216,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,10,0.13847434975366948,0.13847434975366948,MZI17_arm0,84,17,0,4.006,4.006,-0.008748023008096996,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,10,0.13847434975366948,0.13847434975366948,MZI20_arm1,77,20,1,2.376,2.376,-0.001758015187124788,False,6,0.046875,0.046875,0.0234375,rejected,0,0.0
8,5,optimized,,10,0.13847434975366948,0.13847434975366948,MZI18_arm0,83,18,0,4.076,4.076,0.001465586712182141,False,5,0.0200225830078125,0.0200225830078125,0.01001129150390625,rejected,0,0.0
8,5,optimized,,11,0.14293115442896207,0.14293115442896207,MZI17_arm1,80,17,1,4.994,4.994,-0.016367665086889156,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,11,0.14293115442896207,0.14269248156211975,MZI20_arm0,81,20,0,4.131,4.13098536141281,0.01463858719060216,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,11,0.14269248156211975,0.13894485931063716,MZI19_arm1,78,19,1,0.001,0.0009298452875796403,0.04676980828023977,True,1,0.0015,0.0015,0.0022500000000000003,line_search,0,0.0
8,5,optimized,,11,0.13894485931063716,0.13865034520711803,MZI19_arm0,82,19,0,4.836,4.835373855849249,0.03562064502051077,True,1,0.017578125,0.017578125,0.0263671875,line_search,0,0.0
8,5,optimized,,11,0.13865034520711803,0.13865034520711803,MZI17_arm0,84,17,0,4.006,4.006,0.018935805638749442,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,11,0.13865034520711803,0.13858706533426168,MZI18_arm1,79,18,1,2.001,2.0010739030631752,-0.049268708783623646,True,1,0.0015,0.0015,0.0022500000000000003,line_search,0,0.0
8,5,optimized,,11,0.13858706533426168,0.13828317159401687,MZI20_arm1,77,20,1,2.376,2.3760664819181065,-0.011346247356846379,True,3,0.0234375,0.005859375,0.0087890625,line_search,0,0.0
8,5,optimized,,11,0.13828317159401687,0.13828317159401687,MZI18_arm0,83,18,0,4.076,4.076,0.02223598477943656,False,4,0.01001129150390625,0.01001129150390625,0.005005645751953125,rejected,0,0.0
8,5,optimized,,12,0.13899157391368114,0.1388700113278394,MZI18_arm1,79,18,1,2.001,2.001041426291729,-0.018411685212958006,True,1,0.0022500000000000003,0.0022500000000000003,0.0033750000000000004,line_search,0,0.0
8,5,optimized,,12,0.1388700113278394,0.13828274287846262,MZI19_arm1,78,19,1,0.001,0.0010816662236976923,-0.03629609942119662,True,1,0.0022500000000000003,0.0022500000000000003,0.0033750000000000004,line_search,0,0.0
8,5,optimized,,12,0.13828274287846262,0.13828274287846262,MZI19_arm0,82,19,0,4.835,4.835,-0.005626792058290151,False,5,0.0263671875,0.0263671875,0.01318359375,rejected,0,0.0
8,5,optimized,,12,0.13828274287846262,0.13828274287846262,MZI18_arm0,83,18,0,4.076,4.076,-0.03242927392757486,False,3,0.005005645751953125,0.005005645751953125,0.0025028228759765626,rejected,0,0.0
8,5,optimized,,12,0.13828274287846262,0.13828274287846262,MZI17_arm0,84,17,0,4.006,4.006,0.033707732462046405,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,12,0.13828274287846262,0.13828274287846262,MZI17_arm1,80,17,1,4.994,4.994,-0.02010125419866131,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,12,0.13828274287846262,0.13828274287846262,MZI20_arm0,81,20,0,4.131,4.131,-0.048348584003455104,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,5,optimized,,12,0.13828274287846262,0.13828274287846262,MZI20_arm1,77,20,1,2.376,2.376,0.0052785819889510045,False,4,0.0087890625,0.0087890625,0.00439453125,rejected,0,0.0
8,5,optimized,,13,0.13923606384175452,0.13854246644041512,MZI20_arm0,81,20,0,4.131,4.1309848006305,0.01519936950016181,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,13,0.13854246644041512,0.13854246644041512,MZI19_arm1,78,19,1,0.001,0.001,-0.020353078783102465,False,2,0.0033750000000000004,0.0033750000000000004,0.0016875000000000002,rejected,0,0.0
8,5,optimized,,13,0.13854246644041512,0.13854246644041512,MZI17_arm0,84,17,0,4.006,4.006,0.010532145371894393,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,13,0.13854246644041512,0.13854246644041512,MZI18_arm0,83,18,0,4.076,4.076,-0.007056711171798413,False,2,0.0025028228759765626,0.0025028228759765626,0.0012514114379882813,rejected,0,0.0
8,5,optimized,,13,0.13854246644041512,0.13854246644041512,MZI17_arm1,80,17,1,4.994,4.994,-0.03710156040376704,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,13,0.13854246644041512,0.13854246644041512,MZI18_arm1,79,18,1,2.001,2.001,0.0058209150505340816,False,2,0.0033750000000000004,0.0033750000000000004,0.0016875000000000002,rejected,0,0.0
8,5,optimized,,13,0.13854246644041512,0.13854246644041512,MZI19_arm0,82,19,0,4.835,4.835,0.024550519682349333,False,4,0.01318359375,0.01318359375,0.006591796875,rejected,0,0.0
8,5,optimized,,13,0.13854246644041512,0.13854246644041512,MZI20_arm1,77,20,1,2.376,2.376,-0.0277780172353678,False,3,0.00439453125,0.00439453125,0.002197265625,rejected,0,0.0
8,5,optimized,,14,0.14013296141584047,0.1395098099106003,MZI17_arm1,80,17,1,4.994,4.9940157857990295,-0.01578579902938546,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,14,0.1395098099106003,0.1395098099106003,MZI20_arm1,77,20,1,2.376,2.376,-0.017099688693494167,False,2,0.002197265625,0.002197265625,0.0010986328125,rejected,0,0.0
8,5,optimized,,14,0.1395098099106003,0.13939157769881816,MZI19_arm0,82,19,0,4.835,4.834979401713857,0.0062496725954855285,True,2,0.006591796875,0.0032958984375,0.00494384765625,line_search,0,0.0
8,5,optimized,,14,0.13939157769881816,0.13914064613812507,MZI19_arm1,78,19,1,0.001,0.0009850739744405195,0.008845052183395881,True,1,0.0016875000000000002,0.0016875000000000002,0.0025312500000000005,line_search,0,0.0
8,5,optimized,,14,0.13914064613812507,0.13914064613812507,MZI20_arm0,81,20,0,4.131,4.131,0.00834130649916016,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,5,optimized,,14,0.13914064613812507,0.13914064613812507,MZI17_arm0,84,17,0,4.006,4.006,0.021066943757031907,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,14,0.13914064613812507,0.13914064613812507,MZI18_arm0,83,18,0,4.076,4.076,-0.0010683989396708066,False,1,0.0012514114379882813,0.0012514114379882813,0.001,rejected,0,0.0
8,5,optimized,,14,0.13914064613812507,0.13914064613812507,MZI18_arm1,79,18,1,2.001,2.001,0.0033297356912986823,False,1,0.0016875000000000002,0.0016875000000000002,0.001,rejected,0,0.0
8,5,optimized,,15,0.14056045999009315,0.1392550188765482,MZI17_arm0,84,17,0,4.006,4.005952323486509,0.047676513491080666,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,15,0.1392550188765482,0.1392550188765482,MZI20_arm1,77,20,1,2.376,2.376,-0.009889241252767486,False,1,0.0010986328125,0.0010986328125,0.001,rejected,0,0.0
8,5,optimized,,15,0.1392550188765482,0.1392550188765482,MZI17_arm1,80,17,1,4.994,4.994,0.015441696213679464,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,5,optimized,,15,0.1392550188765482,0.1389522919286178,MZI19_arm1,78,19,1,0.001,0.0010918085012898999,-0.03627002520094809,True,1,0.0025312500000000005,0.0025312500000000005,0.0037968750000000008,line_search,0,0.0
8,5,optimized,,15,0.1389522919286178,0.1389522919286178,MZI20_arm0,81,20,0,4.131,4.131,0.008255965515072303,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,15,0.1389522919286178,0.1389522919286178,MZI19_arm0,82,19,0,4.835,4.835,0.022329164407960043,False,3,0.00494384765625,0.00494384765625,0.002471923828125,rejected,0,0.0
8,5,optimized,,15,0.1389522919286178,0.1389522919286178,MZI18_arm1,79,18,1,2.001,2.001,-0.03187356844284933,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,15,0.1389522919286178,0.1389522919286178,MZI18_arm0,83,18,0,4.076,4.076,0.00836379415179393,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,16,0.1401764117215583,0.1401764117215583,MZI17_arm0,84,17,0,4.006,4.006,-0.030639075367727316,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,5,optimized,,16,0.1401764117215583,0.13917134404129033,MZI19_arm1,78,19,1,0.001,0.0010036292613177934,-0.0019117096653396637,True,2,0.0037968750000000008,0.0018984375000000004,0.0028476562500000004,line_search,0,0.0
8,5,optimized,,16,0.13917134404129033,0.13917134404129033,MZI18_arm1,79,18,1,2.001,2.001,-0.03707959009785971,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,16,0.13917134404129033,0.13917134404129033,MZI19_arm0,82,19,0,4.835,4.835,0.0400387612359167,False,2,0.002471923828125,0.002471923828125,0.0012359619140625,rejected,0,0.0
8,5,optimized,,16,0.13917134404129033,0.13917134404129033,MZI17_arm1,80,17,1,4.994,4.994,-0.046943042761566106,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,16,0.13917134404129033,0.13917134404129033,MZI20_arm1,77,20,1,2.376,2.376,0.004950165458349888,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,16,0.13917134404129033,0.13917134404129033,MZI18_arm0,83,18,0,4.076,4.076,-0.01945409221044872,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,16,0.13917134404129033,0.13917134404129033,MZI20_arm0,81,20,0,4.131,4.131,-0.018238490525613854,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,17,0.14351506222741667,0.14268349258381993,MZI17_arm1,80,17,1,4.994,4.994052269922355,-0.052269922354438315,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,17,0.14268349258381993,0.14119010204171015,MZI19_arm0,82,19,0,4.835,4.834959639929404,0.03265478501951816,True,1,0.0012359619140625,0.0012359619140625,0.00185394287109375,line_search,0,0.0
8,5,optimized,,17,0.14119010204171015,0.14119010204171015,MZI18_arm1,79,18,1,2.001,2.001,-0.014114144425549773,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,17,0.14119010204171015,0.14119010204171015,MZI17_arm0,84,17,0,4.006,4.006,0.036073424886398316,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,17,0.14119010204171015,0.14119010204171015,MZI18_arm0,83,18,0,4.076,4.076,0.007339528551900971,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,17,0.14119010204171015,0.14119010204171015,MZI20_arm0,81,20,0,4.131,4.131,0.009871896022240827,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,17,0.14119010204171015,0.14119010204171015,MZI20_arm1,77,20,1,2.376,2.376,0.033036645899437556,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,17,0.14119010204171015,0.14119010204171015,MZI19_arm1,78,19,1,0.001,0.001,-0.07219722266032672,False,2,0.0028476562500000004,0.0028476562500000004,0.0014238281250000002,rejected,0,0.0
8,5,optimized,,18,0.14561638670730545,0.14559455604639351,MZI19_arm1,78,19,1,0.001,0.0010124202903797094,-0.008723166905913855,True,1,0.0014238281250000002,0.0014238281250000002,0.0021357421875000003,line_search,0,0.0
8,5,optimized,,18,0.14559455604639351,0.14559455604639351,MZI17_arm1,80,17,1,4.994,4.994,-0.026280862566615274,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,5,optimized,,18,0.14559455604639351,0.14559455604639351,MZI17_arm0,84,17,0,4.006,4.006,0.016495408723565978,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,18,0.14559455604639351,0.14191580348531768,MZI20_arm1,77,20,1,2.376,2.3759553034098158,0.04469659018401444,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,18,0.14191580348531768,0.14191580348531768,MZI19_arm0,82,19,0,4.835,4.835,0.03213797336275719,False,1,0.00185394287109375,0.00185394287109375,0.001,rejected,0,0.0
8,5,optimized,,18,0.14191580348531768,0.14191580348531768,MZI18_arm1,79,18,1,2.001,2.001,-0.019756136559057735,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,18,0.14191580348531768,0.14191580348531768,MZI20_arm0,81,20,0,4.131,4.131,-0.002814294438774405,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,18,0.14191580348531768,0.14191580348531768,MZI18_arm0,83,18,0,4.076,4.076,-2.8372011123991183,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,19,0.143409251351547,0.13853871511933938,MZI18_arm0,83,18,0,4.076,4.0759338087445895,0.06619125540982057,True,1,0.001,0.001,0.0015,line_search,0,0.0
8,5,optimized,,19,0.13853871511933938,0.13853871511933938,MZI20_arm1,77,20,1,2.376,2.376,-0.04151294746014136,False,1,0.0015,0.0015,0.001,rejected,0,0.0
8,5,optimized,,19,0.13853871511933938,0.13853871511933938,MZI19_arm0,82,19,0,4.835,4.835,0.02588600345436023,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,19,0.13853871511933938,0.13853871511933938,MZI17_arm1,80,17,1,4.994,4.994,0.019255985401571134,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,19,0.13853871511933938,0.13853871511933938,MZI18_arm1,79,18,1,2.001,2.001,-0.035145989978337094,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,19,0.13853871511933938,0.13853871511933938,MZI17_arm0,84,17,0,4.006,4.006,0.02779415924338239,False,1,0.001,0.001,0.001,rejected,0,0.0
8,5,optimized,,19,0.13853871511933938,0.13853871511933938,MZI19_arm1,78,19,1,0.001,0.001,0.028754660264791135,False,2,0.0021357421875000003,0.0021357421875000003,0.0010678710937500001,rejected,0,0.0
8,5,optimized,,19,0.13853871511933938,0.13853871511933938,MZI20_arm0,81,20,0,4.131,4.131,0.009960877156078369,False,1,0.001,0.001,0.001,rejected,0,0.0
8,6,optimized,,0,0.8281862557155598,0.8171854637383643,MZI21_arm0,27,21,0,3.886,3.9208997815424684,-0.3489978154246811,True,1,0.1,0.1,0.15000000000000002,line_search,0,0.0
8,6,optimized,,0,0.8171854637383643,0.6007640728406479,MZI21_arm1,23,21,1,0.0,3.5,0.00733518098084418,True,0,0.1,0.1,0.15000000000000002,lower_boundary_coarse_search,11,3.5
8,6,optimized,,0,0.6007640728406479,0.6007640728406479,MZI22_arm0,28,22,0,3.894,3.894,0.2144112360718984,False,7,0.1,0.1,0.05,rejected,0,0.0
8,6,optimized,,0,0.6007640728406479,0.41773368962625346,MZI22_arm1,24,22,1,0.0,5.5,0.12055637643636485,True,0,0.1,0.1,0.15000000000000002,lower_boundary_coarse_search,11,5.5
8,6,optimized,,0,0.41773368962625346,0.3759626896362665,MZI23_arm0,29,23,0,4.058,4.127203995961138,-0.6920399596113828,True,1,0.1,0.1,0.15000000000000002,line_search,0,0.0
8,6,optimized,,0,0.3759626896362665,0.2431164201271031,MZI23_arm1,25,23,1,0.0,3.5,-0.03519429948478647,True,7,0.1,0.1,0.15000000000000002,lower_boundary_coarse_search,11,3.5
8,6,optimized,,0,0.2431164201271031,0.24221522968068157,MZI24_arm0,26,24,0,4.084,4.082680204843634,0.013197951563650587,True,1,0.1,0.1,0.15000000000000002,line_search,0,0.0
8,6,optimized,,0,0.24221522968068157,0.2421216661788693,MZI24_arm1,30,24,1,0.0,0.00017674682946090814,-0.003534936589218163,True,2,0.1,0.05,0.07500000000000001,line_search,0,0.0
8,6,optimized,,1,0.24264496151280246,0.24252151841800268,MZI23_arm0,29,23,0,4.127,4.131065256270422,-0.027101708469483867,True,1,0.15000000000000002,0.15000000000000002,0.22500000000000003,line_search,0,0.0
8,6,optimized,,1,0.24252151841800268,0.2421871233499485,MZI21_arm0,27,21,0,3.921,3.929063650382774,-0.05375766921849457,True,1,0.15000000000000002,0.15000000000000002,0.22500000000000003,line_search,0,0.0
8,6,optimized,,1,0.2421871233499485,0.24149839355175123,MZI22_arm0,28,22,0,3.894,3.8922159235302356,0.07136305879057649,True,2,0.05,0.025,0.037500000000000006,line_search,0,0.0
8,6,optimized,,1,0.24149839355175123,0.24149839355175123,MZI22_arm1,24,22,1,5.5,5.5,0.0038068195348962253,False,8,0.15000000000000002,0.15000000000000002,0.07500000000000001,rejected,0,0.0
8,6,optimized,,1,0.24149839355175123,0.24149839355175123,MZI23_arm1,25,23,1,3.5,3.5,0.025010714381790818,False,8,0.15000000000000002,0.15000000000000002,0.07500000000000001,rejected,0,0.0
8,6,optimized,,1,0.24149839355175123,0.24149839355175123,MZI24_arm0,26,24,0,4.083,4.083,-0.012758525184023145,False,8,0.15000000000000002,0.15000000000000002,0.07500000000000001,rejected,0,0.0
8,6,optimized,,1,0.24149839355175123,0.24149839355175123,MZI21_arm1,23,21,1,3.5,3.5,0.002964200474191156,False,8,0.15000000000000002,0.15000000000000002,0.07500000000000001,rejected,0,0.0
8,6,optimized,,1,0.24149839355175123,0.24149839355175123,MZI24_arm1,30,24,1,0.0,0.0,0.07213029913331753,False,0,0.07500000000000001,0.07500000000000001,0.037500000000000006,rejected,11,0.0
8,6,optimized,,2,0.24535238131000323,0.24295449686529863,MZI24_arm1,30,24,1,0.0,0.00017159631669552702,-0.0045759017785473866,True,1,0.037500000000000006,0.037500000000000006,0.05625000000000001,line_search,0,0.0
8,6,optimized,,2,0.24295449686529863,0.24240895222133618,MZI22_arm0,28,22,0,3.892,3.889692657425877,0.06152913530994697,True,1,0.037500000000000006,0.037500000000000006,0.05625000000000001,line_search,0,0.0
8,6,optimized,,2,0.24240895222133618,0.24135235844239633,MZI21_arm0,27,21,0,3.929,3.944881454350031,-0.07058424155569475,True,1,0.22500000000000003,0.22500000000000003,0.3375,line_search,0,0.0
8,6,optimized,,2,0.24135235844239633,0.24135235844239633,MZI23_arm0,29,23,0,4.131,4.131,-0.007776900542853959,False,8,0.22500000000000003,0.22500000000000003,0.11250000000000002,rejected,0,0.0
